name,CTDC_hydrophobicity_PRAM900101.G1,CTDC_hydrophobicity_PRAM900101.G2,CTDC_hydrophobicity_PRAM900101.G3,CTDC_hydrophobicity_ARGP820101.G1,CTDC_hydrophobicity_ARGP820101.G2,CTDC_hydrophobicity_ARGP820101.G3,CTDC_hydrophobicity_ZIMJ680101.G1,CTDC_hydrophobicity_ZIMJ680101.G2,CTDC_hydrophobicity_ZIMJ680101.G3,CTDC_hydrophobicity_PONP930101.G1,CTDC_hydrophobicity_PONP930101.G2,CTDC_hydrophobicity_PONP930101.G3,CTDC_hydrophobicity_CASG920101.G1,CTDC_hydrophobicity_CASG920101.G2,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_ENGD860101.G1,CTDC_hydrophobicity_ENGD860101.G2,CTDC_hydrophobicity_ENGD860101.G3,CTDC_hydrophobicity_FASG890101.G1,CTDC_hydrophobicity_FASG890101.G2,CTDC_hydrophobicity_FASG890101.G3,CTDC_normwaalsvolume.G1,CTDC_normwaalsvolume.G2,CTDC_normwaalsvolume.G3,CTDC_polarity.G1,CTDC_polarity.G2,CTDC_polarity.G3,CTDC_polarizability.G1,CTDC_polarizability.G2,CTDC_polarizability.G3,CTDC_charge.G1,CTDC_charge.G2,CTDC_charge.G3,CTDC_secondarystruct.G1,CTDC_secondarystruct.G2,CTDC_secondarystruct.G3,CTDC_solventaccess.G1,CTDC_solventaccess.G2,CTDC_solventaccess.G3,target
CPP_positive_165,0.28,0.32,0.3999999999999999,0.2,0.56,0.24,0.52,0.24,0.24,0.16,0.44,0.3999999999999999,0.56,0.32,0.1199999999999999,0.36,0.24,0.4,0.32,0.24,0.4399999999999999,0.36,0.28,0.36,0.4,0.32,0.2799999999999999,0.24,0.4,0.36,0.28,0.72,0.0,0.44,0.32,0.24,0.52,0.28,0.1999999999999999,1
CPP_positive_166,0.4444444444444444,0.1111111111111111,0.4444444444444445,0.1666666666666666,0.4444444444444444,0.3888888888888889,0.2777777777777778,0.3888888888888889,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.4444444444444445,0.5555555555555556,0.2777777777777778,0.1666666666666666,0.5,0.1111111111111111,0.3888888888888889,0.4444444444444444,0.1111111111111111,0.4444444444444445,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.4444444444444445,0.0555555555555555,0.3888888888888889,0.5555555555555556,0.3333333333333333,0.6666666666666666,1.1102230246251563e-16,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.1111111111111111,1
CPP_positive_167,0.4545454545454545,0.1818181818181818,0.3636363636363636,0.2272727272727272,0.5454545454545454,0.2272727272727273,0.4545454545454545,0.3636363636363636,0.1818181818181817,0.4090909090909091,0.2272727272727272,0.3636363636363635,0.6363636363636364,0.1363636363636363,0.2272727272727273,0.5454545454545454,0.1363636363636363,0.3181818181818182,0.4545454545454545,0.1818181818181818,0.3636363636363636,0.2727272727272727,0.2727272727272727,0.4545454545454546,0.3636363636363636,0.1818181818181818,0.4545454545454545,0.0909090909090909,0.4545454545454545,0.4545454545454545,0.3181818181818182,0.6818181818181818,1.1102230246251563e-16,0.4545454545454545,0.3181818181818182,0.2272727272727272,0.3636363636363636,0.4545454545454545,0.1818181818181818,1
CPP_positive_168,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.25,0.625,0.125,0.5416666666666666,0.3333333333333333,0.125,0.625,0.375,0.0,1.0,0.0,0.0,0.7916666666666666,0.2083333333333333,2.775557561562892e-17,0.7916666666666666,0.2083333333333333,2.775557561562892e-17,0.375,0.0,0.625,0.0,0.3333333333333333,0.6666666666666667,0.25,0.125,0.625,0.625,0.3333333333333333,0.0416666666666666,0.625,0.0,0.375,0.0833333333333333,0.6666666666666666,0.25,1
CPP_positive_169,0.3684210526315789,0.0,0.631578947368421,0.0,0.3684210526315789,0.631578947368421,0.0,0.3684210526315789,0.631578947368421,0.3684210526315789,0.0,0.631578947368421,0.3684210526315789,0.631578947368421,0.0,0.3684210526315789,0.0,0.631578947368421,0.3684210526315789,0.0,0.631578947368421,0.0,0.631578947368421,0.368421052631579,0.631578947368421,0.0,0.368421052631579,0.0,0.631578947368421,0.368421052631579,0.3684210526315789,0.631578947368421,0.0,1.0,0.0,0.0,0.631578947368421,0.3684210526315789,5.551115123125783e-17,1
CPP_positive_170,0.3684210526315789,0.0,0.631578947368421,0.0,0.3684210526315789,0.631578947368421,0.0,0.3684210526315789,0.631578947368421,0.3684210526315789,0.0,0.631578947368421,0.3684210526315789,0.4210526315789473,0.2105263157894736,0.3684210526315789,0.0,0.631578947368421,0.3684210526315789,0.0,0.631578947368421,0.0,0.4210526315789473,0.5789473684210527,0.631578947368421,0.0,0.368421052631579,0.0,0.4210526315789473,0.5789473684210527,0.3684210526315789,0.631578947368421,0.0,0.7894736842105263,0.2105263157894736,0.0,0.631578947368421,0.3684210526315789,5.551115123125783e-17,1
CPP_positive_171,0.5,0.125,0.375,0.0,0.6875,0.3125,0.5,0.1875,0.3125,0.125,0.5,0.375,0.625,0.25,0.125,0.625,0.0,0.375,0.5,0.125,0.375,0.1875,0.3125,0.5,0.375,0.125,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.625,0.25,0.125,0.375,0.5,0.125,1
CPP_positive_172,0.25,0.2,0.55,0.1,0.35,0.55,0.5,0.0,0.5,0.05,0.4,0.5499999999999999,0.35,0.55,0.0999999999999999,0.25,0.25,0.5,0.3,0.05,0.6499999999999999,0.2,0.45,0.35,0.55,0.2,0.2499999999999999,0.2,0.45,0.35,0.25,0.75,0.0,0.8,0.1,0.0999999999999999,0.7,0.25,0.05,1
CPP_positive_173,0.5454545454545454,0.3636363636363636,0.0909090909090909,0.0909090909090909,0.7272727272727273,0.1818181818181817,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.7272727272727273,0.1818181818181817,0.7272727272727273,0.2727272727272727,0.0,0.7272727272727273,0.1818181818181818,0.0909090909090908,0.5454545454545454,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.6363636363636364,0.1818181818181818,0.2727272727272727,0.5454545454545454,0.1818181818181818,0.1818181818181818,0.6363636363636362,0.5454545454545454,0.4545454545454545,5.551115123125783e-17,0.6363636363636364,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.5454545454545454,0.1818181818181818,1
CPP_positive_174,0.45,0.25,0.3,0.0,0.75,0.25,0.5,0.3,0.2,0.0,0.65,0.35,0.45,0.35,0.2,0.7,0.05,0.25,0.45,0.0,0.55,0.1,0.1,0.8,0.35,0.0,0.65,0.0,0.2,0.8,0.45,0.55,0.0,0.75,0.25,0.0,0.3,0.45,0.2499999999999999,1
CPP_positive_175,0.45,0.25,0.3,0.0,0.75,0.25,0.5,0.3,0.2,0.0,0.65,0.35,0.45,0.35,0.2,0.7,0.05,0.25,0.45,0.0,0.55,0.1,0.1,0.8,0.35,0.0,0.65,0.0,0.2,0.8,0.45,0.55,0.0,0.75,0.25,0.0,0.3,0.45,0.2499999999999999,1
CPP_positive_176,0.3448275862068966,0.5172413793103449,0.1379310344827585,0.3103448275862069,0.4137931034482758,0.2758620689655173,0.5862068965517241,0.1379310344827586,0.2758620689655173,0.4482758620689655,0.3448275862068966,0.2068965517241379,0.7241379310344828,0.2068965517241379,0.0689655172413793,0.5517241379310345,0.3103448275862069,0.1379310344827586,0.4482758620689655,0.2758620689655172,0.2758620689655172,0.4827586206896552,0.1034482758620689,0.4137931034482758,0.2068965517241379,0.4482758620689655,0.3448275862068966,0.3103448275862069,0.2758620689655172,0.4137931034482759,0.2758620689655172,0.7241379310344828,0.0,0.4482758620689655,0.1724137931034483,0.3793103448275862,0.2413793103448276,0.3448275862068966,0.4137931034482758,1
CPP_positive_177,0.3181818181818182,0.5454545454545454,0.1363636363636364,0.1363636363636363,0.7272727272727273,0.1363636363636363,0.7727272727272727,0.0909090909090909,0.1363636363636363,0.1363636363636363,0.6818181818181818,0.1818181818181818,0.3636363636363636,0.6363636363636364,0.0,0.3636363636363636,0.5,0.1363636363636363,0.3181818181818182,0.0454545454545454,0.6363636363636365,0.5,0.2272727272727272,0.2727272727272727,0.1818181818181818,0.5,0.3181818181818181,0.5,0.2272727272727272,0.2727272727272727,0.2272727272727272,0.7727272727272727,0.0,0.8636363636363636,0.0909090909090909,0.0454545454545454,0.6363636363636364,0.3181818181818182,0.0454545454545454,1
CPP_positive_178,0.3846153846153846,0.0769230769230769,0.5384615384615385,0.0,0.5384615384615384,0.4615384615384615,0.3846153846153846,0.1538461538461538,0.4615384615384615,0.0769230769230769,0.3846153846153846,0.5384615384615385,0.3846153846153846,0.3846153846153846,0.2307692307692307,0.3846153846153846,0.0769230769230769,0.5384615384615385,0.3846153846153846,0.0,0.6153846153846154,0.0769230769230769,0.4615384615384615,0.4615384615384615,0.5384615384615384,0.0769230769230769,0.3846153846153846,0.0769230769230769,0.4615384615384615,0.4615384615384615,0.3846153846153846,0.6153846153846154,0.0,0.7692307692307693,0.2307692307692307,-5.551115123125783e-17,0.5384615384615384,0.3846153846153846,0.0769230769230769,1
CPP_positive_179,0.2222222222222222,0.3703703703703703,0.4074074074074074,0.1851851851851851,0.4444444444444444,0.3703703703703704,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.2962962962962963,0.2962962962962963,0.4074074074074074,0.4074074074074074,0.4814814814814814,0.1111111111111111,0.2592592592592592,0.3703703703703703,0.3703703703703703,0.2962962962962963,0.1111111111111111,0.5925925925925926,0.3703703703703703,0.2962962962962963,0.3333333333333333,0.4074074074074074,0.3703703703703703,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.1851851851851851,0.8148148148148148,1.1102230246251563e-16,0.6666666666666666,0.1481481481481481,0.1851851851851852,0.6296296296296297,0.2222222222222222,0.1481481481481481,1
CPP_positive_180,0.1428571428571428,0.3571428571428571,0.5,0.1785714285714285,0.3214285714285714,0.4999999999999999,0.3928571428571428,0.1428571428571428,0.4642857142857143,0.25,0.25,0.5,0.3928571428571428,0.3571428571428571,0.25,0.2142857142857142,0.3214285714285714,0.4642857142857142,0.1428571428571428,0.25,0.6071428571428572,0.3571428571428571,0.3214285714285714,0.3214285714285713,0.5,0.3571428571428571,0.1428571428571428,0.2857142857142857,0.3928571428571428,0.3214285714285714,0.1428571428571428,0.8571428571428571,1.1102230246251563e-16,0.4642857142857143,0.3928571428571428,0.1428571428571428,0.6428571428571429,0.1428571428571428,0.2142857142857142,1
CPP_positive_181,0.5,0.2,0.3,0.25,0.55,0.1999999999999999,0.6,0.2,0.2,0.25,0.45,0.3,0.65,0.2,0.1499999999999999,0.5,0.2,0.3,0.5,0.15,0.35,0.25,0.35,0.4,0.3,0.2,0.4999999999999999,0.2,0.4,0.4,0.4,0.55,0.0499999999999999,0.65,0.25,0.0999999999999999,0.45,0.5,0.05,1
CPP_positive_182,0.5,0.2,0.3,0.25,0.55,0.1999999999999999,0.3,0.5,0.1999999999999999,0.55,0.15,0.2999999999999999,0.65,0.2,0.1499999999999999,0.5,0.2,0.3,0.5,0.15,0.35,0.25,0.35,0.4,0.3,0.2,0.4999999999999999,0.2,0.4,0.4,0.4,0.55,0.0499999999999999,0.65,0.25,0.0999999999999999,0.45,0.5,0.05,1
CPP_positive_183,0.45,0.4,0.15,0.5,0.35,0.15,0.6,0.25,0.15,0.65,0.2,0.1499999999999999,0.8,0.1,0.0999999999999999,0.45,0.4,0.15,0.45,0.35,0.2,0.45,0.25,0.3,0.15,0.4,0.4499999999999999,0.45,0.25,0.3,0.3,0.65,0.0499999999999999,0.4,0.25,0.35,0.3,0.45,0.2499999999999999,1
CPP_positive_184,0.3684210526315789,0.4210526315789473,0.2105263157894736,0.3157894736842105,0.4210526315789473,0.2631578947368421,0.631578947368421,0.1578947368421052,0.2105263157894737,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.6842105263157895,0.1578947368421052,0.1578947368421052,0.4736842105263157,0.3684210526315789,0.1578947368421053,0.5789473684210527,0.1052631578947368,0.3157894736842105,0.3157894736842105,0.1052631578947368,0.5789473684210527,0.3157894736842105,0.3157894736842105,0.368421052631579,0.3157894736842105,0.1052631578947368,0.5789473684210527,0.3684210526315789,0.631578947368421,0.0,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.3157894736842105,1
CPP_positive_185,0.4666666666666667,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.2,0.2666666666666666,0.1333333333333333,0.4666666666666667,0.4,0.6,0.2,0.2,0.6,0.2,0.2,0.4666666666666667,0.1333333333333333,0.4,0.1333333333333333,0.1333333333333333,0.7333333333333334,0.4,0.1333333333333333,0.4666666666666667,0.1333333333333333,0.1333333333333333,0.7333333333333334,0.4666666666666667,0.5333333333333333,0.0,0.4666666666666667,0.4,0.1333333333333333,0.4,0.4666666666666667,0.1333333333333333,1
CPP_positive_186,0.1052631578947368,0.4736842105263157,0.4210526315789474,0.1052631578947368,0.631578947368421,0.2631578947368421,0.4210526315789473,0.3684210526315789,0.2105263157894737,0.1052631578947368,0.3684210526315789,0.5263157894736843,0.2105263157894736,0.4210526315789473,0.368421052631579,0.2105263157894736,0.4210526315789473,0.368421052631579,0.1052631578947368,0.1052631578947368,0.7894736842105263,0.5789473684210527,0.1052631578947368,0.3157894736842105,0.5263157894736842,0.3684210526315789,0.1052631578947368,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.1052631578947368,0.8947368421052632,0.0,0.3684210526315789,0.5263157894736842,0.1052631578947368,0.7894736842105263,0.1052631578947368,0.1052631578947368,1
CPP_positive_187,0.5,0.3571428571428571,0.1428571428571428,0.2857142857142857,0.6428571428571429,0.0714285714285714,0.5,0.4285714285714285,0.0714285714285714,0.6428571428571429,0.2142857142857142,0.1428571428571428,0.7857142857142857,0.1428571428571428,0.0714285714285714,0.5,0.3571428571428571,0.1428571428571428,0.5714285714285714,0.2142857142857142,0.2142857142857143,0.4285714285714285,0.0714285714285714,0.5,0.1428571428571428,0.3571428571428571,0.5,0.3571428571428571,0.1428571428571428,0.4999999999999999,0.5,0.5,0.0,0.6428571428571429,0.2857142857142857,0.0714285714285714,0.2142857142857142,0.5,0.2857142857142857,1
CPP_positive_188,0.2142857142857142,0.2857142857142857,0.5,0.0,0.2857142857142857,0.7142857142857143,0.5,0.1428571428571428,0.3571428571428571,0.2857142857142857,0.2142857142857142,0.5,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.5,0.3571428571428571,0.1428571428571428,0.2142857142857142,0.2142857142857142,0.5714285714285714,0.2142857142857142,0.1428571428571428,0.6428571428571428,0.5,0.2142857142857142,0.2857142857142857,0.0,0.3571428571428571,0.6428571428571428,0.2142857142857142,0.7857142857142857,0.0,0.3571428571428571,0.4285714285714285,0.2142857142857142,0.5,0.2142857142857142,0.2857142857142857,1
CPP_positive_189,0.3,0.5,0.1999999999999999,0.1,0.3666666666666666,0.5333333333333334,0.4,0.0666666666666666,0.5333333333333333,0.3666666666666666,0.4,0.2333333333333332,0.7666666666666667,0.1333333333333333,0.0999999999999999,0.7,0.1,0.2,0.3,0.4666666666666667,0.2333333333333332,0.5,0.1,0.4,0.2333333333333333,0.4666666666666667,0.2999999999999999,0.1,0.5,0.4,0.3,0.7,0.0,0.4,0.1333333333333333,0.4666666666666667,0.2666666666666666,0.3,0.4333333333333334,1
CPP_positive_190,0.4827586206896552,0.3448275862068966,0.1724137931034481,0.0,0.7931034482758621,0.2068965517241379,0.0,0.7931034482758621,0.2068965517241379,0.4827586206896552,0.3103448275862069,0.2068965517241378,0.4827586206896552,0.4482758620689655,0.0689655172413792,0.8275862068965517,0.0,0.1724137931034483,0.4827586206896552,0.0,0.5172413793103448,0.0,0.1379310344827586,0.8620689655172413,0.2068965517241379,0.0,0.7931034482758621,0.0,0.1379310344827586,0.8620689655172413,0.4827586206896552,0.5172413793103449,-1.1102230246251563e-16,0.896551724137931,0.1034482758620689,-1.3877787807814457e-17,0.1724137931034483,0.4827586206896552,0.3448275862068965,1
CPP_positive_191,0.7692307692307693,0.1538461538461538,0.0769230769230768,0.1538461538461538,0.7692307692307693,0.0769230769230768,0.6153846153846154,0.3076923076923077,0.0769230769230768,0.3076923076923077,0.5384615384615384,0.1538461538461538,0.8461538461538461,0.0769230769230769,0.0769230769230769,0.8461538461538461,0.0769230769230769,0.0769230769230769,0.7692307692307693,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.7692307692307692,0.1538461538461538,0.0769230769230769,0.7692307692307692,0.0769230769230769,0.1538461538461538,0.7692307692307693,0.6923076923076923,0.3076923076923077,0.0,0.7692307692307693,0.1538461538461538,0.0769230769230768,0.1538461538461538,0.7692307692307693,0.0769230769230768,1
CPP_positive_192,0.7333333333333333,0.0,0.2666666666666667,0.2666666666666666,0.4666666666666667,0.2666666666666667,0.5333333333333333,0.2666666666666666,0.2,0.5333333333333333,0.2,0.2666666666666666,0.7333333333333333,0.0,0.2666666666666667,0.7333333333333333,0.0666666666666666,0.2,0.6666666666666666,0.0666666666666666,0.2666666666666667,0.0,0.4,0.6,0.2666666666666666,0.0,0.7333333333333334,0.0,0.4,0.6,0.4666666666666667,0.5333333333333333,0.0,0.6666666666666666,0.2666666666666666,0.0666666666666667,0.2666666666666666,0.7333333333333333,1.1102230246251563e-16,1
CPP_positive_193,0.1333333333333333,0.6,0.2666666666666667,0.2666666666666666,0.4666666666666667,0.2666666666666667,0.6,0.2,0.2,0.1333333333333333,0.5333333333333333,0.3333333333333333,0.4,0.5333333333333333,0.0666666666666666,0.3333333333333333,0.4666666666666667,0.2,0.0666666666666666,0.3333333333333333,0.6000000000000001,0.4666666666666667,0.2666666666666666,0.2666666666666666,0.3333333333333333,0.4666666666666667,0.2,0.4,0.3333333333333333,0.2666666666666666,0.0666666666666666,0.9333333333333332,0.0,0.4,0.2666666666666666,0.3333333333333333,0.6666666666666666,0.1333333333333333,0.2,1
CPP_positive_194,0.4210526315789473,0.3684210526315789,0.2105263157894737,0.4210526315789473,0.4210526315789473,0.1578947368421053,0.5789473684210527,0.2631578947368421,0.1578947368421052,0.631578947368421,0.1578947368421052,0.2105263157894737,0.6842105263157895,0.2631578947368421,0.0526315789473684,0.4736842105263157,0.3157894736842105,0.2105263157894737,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.4736842105263157,0.2631578947368421,0.2631578947368422,0.2105263157894736,0.3684210526315789,0.4210526315789474,0.4210526315789473,0.3157894736842105,0.2631578947368421,0.2105263157894736,0.6842105263157895,0.1052631578947368,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.4210526315789473,0.2631578947368421,1
CPP_positive_195,0.55,0.15,0.2999999999999999,0.1,0.6,0.3,0.25,0.45,0.3,0.55,0.15,0.2999999999999999,0.55,0.3,0.1499999999999999,0.55,0.15,0.2999999999999999,0.55,0.0,0.4499999999999999,0.15,0.4,0.4499999999999999,0.3,0.15,0.5499999999999999,0.15,0.4,0.4499999999999999,0.45,0.55,0.0,0.85,0.15,2.775557561562892e-17,0.45,0.55,0.0,1
CPP_positive_196,0.5,0.1666666666666666,0.3333333333333333,0.0555555555555555,0.6111111111111112,0.3333333333333332,0.6666666666666666,0.0,0.3333333333333333,0.0555555555555555,0.6111111111111112,0.3333333333333332,0.5555555555555556,0.2777777777777778,0.1666666666666666,0.5,0.1666666666666666,0.3333333333333333,0.5555555555555556,0.0,0.4444444444444444,0.1666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.1666666666666666,0.5000000000000001,0.1666666666666666,0.3333333333333333,0.5,0.5,0.5,0.0,0.7777777777777778,0.1666666666666666,0.0555555555555555,0.4444444444444444,0.5,0.0555555555555555,1
CPP_positive_197,0.3888888888888889,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.3333333333333332,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3888888888888889,0.1666666666666666,0.5,0.1666666666666666,0.3333333333333333,0.4444444444444444,0.0,0.5555555555555556,0.1666666666666666,0.3888888888888889,0.4444444444444445,0.3333333333333333,0.1666666666666666,0.5000000000000001,0.1666666666666666,0.3888888888888889,0.4444444444444445,0.3333333333333333,0.6666666666666666,1.1102230246251563e-16,0.7777777777777778,0.1666666666666666,0.0555555555555555,0.4444444444444444,0.3888888888888889,0.1666666666666666,1
CPP_positive_198,0.5,0.2222222222222222,0.2777777777777778,0.0,0.7222222222222222,0.2777777777777778,0.5555555555555556,0.1666666666666666,0.2777777777777778,0.0,0.7222222222222222,0.2777777777777778,0.5,0.3888888888888889,0.1111111111111111,0.6666666666666666,0.0555555555555555,0.2777777777777778,0.5,0.0,0.5,0.0555555555555555,0.2777777777777778,0.6666666666666666,0.2777777777777778,0.0555555555555555,0.6666666666666666,0.0555555555555555,0.2777777777777778,0.6666666666666666,0.5,0.5,0.0,0.8888888888888888,0.1111111111111111,5.551115123125783e-17,0.3333333333333333,0.5,0.1666666666666667,1
CPP_positive_199,0.2758620689655172,0.5517241379310345,0.1724137931034483,0.4137931034482758,0.3793103448275862,0.206896551724138,0.6896551724137931,0.1379310344827586,0.1724137931034482,0.4827586206896552,0.3448275862068966,0.1724137931034481,0.6896551724137931,0.2413793103448276,0.0689655172413792,0.4137931034482758,0.4482758620689655,0.1379310344827586,0.3103448275862069,0.3793103448275862,0.3103448275862069,0.6206896551724138,0.1724137931034483,0.2068965517241379,0.1724137931034483,0.5517241379310345,0.2758620689655172,0.4482758620689655,0.3448275862068966,0.2068965517241379,0.1379310344827586,0.8275862068965517,0.0344827586206896,0.4137931034482758,0.2068965517241379,0.3793103448275863,0.3793103448275862,0.2758620689655172,0.3448275862068966,1
CPP_positive_200,0.5,0.15,0.35,0.15,0.45,0.3999999999999999,0.75,0.15,0.1,0.3,0.35,0.35,0.65,0.0,0.35,0.6,0.35,0.05,0.5,0.15,0.35,0.2,0.1,0.7000000000000001,0.35,0.15,0.5,0.05,0.25,0.7,0.4,0.6,0.0,0.5,0.35,0.15,0.4,0.5,0.0999999999999999,1
CPP_positive_201,0.5,0.45,0.0499999999999999,0.15,0.75,0.0999999999999999,0.75,0.15,0.1,0.3,0.65,0.0499999999999999,0.65,0.3,0.0499999999999999,0.6,0.35,0.05,0.5,0.15,0.35,0.5,0.1,0.4,0.05,0.45,0.4999999999999999,0.35,0.25,0.4,0.4,0.6,0.0,0.8,0.05,0.1499999999999999,0.4,0.5,0.0999999999999999,1
CPP_positive_202,0.5,0.15,0.35,0.15,0.45,0.3999999999999999,0.45,0.15,0.4,0.3,0.35,0.35,0.65,0.3,0.0499999999999999,0.6,0.05,0.35,0.5,0.15,0.35,0.2,0.4,0.4,0.35,0.15,0.5,0.05,0.55,0.3999999999999999,0.4,0.6,0.0,0.8,0.05,0.1499999999999999,0.4,0.5,0.0999999999999999,1
CPP_positive_203,0.2857142857142857,0.2857142857142857,0.4285714285714286,0.0714285714285714,0.5,0.4285714285714286,0.3571428571428571,0.2142857142857142,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.4285714285714286,0.2857142857142857,0.5714285714285714,0.1428571428571429,0.2857142857142857,0.2857142857142857,0.4285714285714286,0.2142857142857142,0.0714285714285714,0.7142857142857143,0.2857142857142857,0.5,0.2142857142857143,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5,0.2142857142857143,0.2142857142857142,0.7857142857142857,0.0,0.7857142857142857,0.1428571428571428,0.0714285714285714,0.7142857142857143,0.2857142857142857,0.0,1
CPP_positive_204,0.6923076923076923,0.2307692307692307,0.0769230769230769,0.1538461538461538,0.7692307692307693,0.0769230769230768,0.6923076923076923,0.2307692307692307,0.0769230769230769,0.2307692307692307,0.6153846153846154,0.1538461538461537,0.7692307692307693,0.1538461538461538,0.0769230769230768,0.7692307692307693,0.1538461538461538,0.0769230769230768,0.6923076923076923,0.0769230769230769,0.2307692307692307,0.2307692307692307,0.0769230769230769,0.6923076923076923,0.1538461538461538,0.1538461538461538,0.6923076923076923,0.1538461538461538,0.1538461538461538,0.6923076923076923,0.6153846153846154,0.3846153846153846,-5.551115123125783e-17,0.7692307692307693,0.1538461538461538,0.0769230769230768,0.2307692307692307,0.6923076923076923,0.0769230769230768,1
CPP_positive_205,0.2307692307692307,0.6923076923076923,0.0769230769230768,0.7692307692307693,0.1538461538461538,0.0769230769230768,0.8461538461538461,0.0769230769230769,0.0769230769230769,0.2307692307692307,0.6153846153846154,0.1538461538461537,0.7692307692307693,0.1538461538461538,0.0769230769230768,0.3076923076923077,0.6153846153846154,0.0769230769230768,0.2307692307692307,0.5384615384615384,0.2307692307692307,0.6923076923076923,0.2307692307692307,0.0769230769230769,0.1538461538461538,0.6153846153846154,0.2307692307692307,0.6153846153846154,0.3076923076923077,0.0769230769230768,0.0,1.0,0.0,0.3076923076923077,0.1538461538461538,0.5384615384615384,0.6923076923076923,0.2307692307692307,0.0769230769230769,1
CPP_positive_206,0.5909090909090909,0.2727272727272727,0.1363636363636363,0.2272727272727272,0.5909090909090909,0.1818181818181817,0.3636363636363636,0.4545454545454545,0.1818181818181818,0.5,0.3181818181818182,0.1818181818181818,0.8181818181818182,0.1363636363636363,0.0454545454545454,0.6818181818181818,0.1818181818181818,0.1363636363636364,0.5909090909090909,0.2272727272727272,0.1818181818181818,0.3181818181818182,0.0909090909090909,0.5909090909090909,0.1818181818181818,0.2272727272727272,0.5909090909090908,0.2272727272727272,0.1818181818181818,0.5909090909090908,0.5454545454545454,0.4090909090909091,0.0454545454545454,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.3181818181818182,0.5909090909090909,0.0909090909090909,1
CPP_positive_207,0.4705882352941176,0.1176470588235294,0.4117647058823529,0.1176470588235294,0.5294117647058824,0.3529411764705882,0.5882352941176471,0.0588235294117647,0.3529411764705882,0.0,0.5882352941176471,0.4117647058823529,0.5882352941176471,0.0,0.4117647058823529,0.4705882352941176,0.1176470588235294,0.4117647058823529,0.4705882352941176,0.1176470588235294,0.4117647058823529,0.1764705882352941,0.0,0.8235294117647058,0.4117647058823529,0.1176470588235294,0.4705882352941176,0.1176470588235294,0.0588235294117647,0.8235294117647058,0.4705882352941176,0.5294117647058824,0.0,0.4705882352941176,0.4117647058823529,0.1176470588235294,0.5294117647058824,0.4705882352941176,0.0,1
CPP_positive_208,0.4285714285714285,0.4761904761904761,0.0952380952380952,0.0,1.0,0.0,0.4285714285714285,0.5714285714285714,0.0,0.0,0.9047619047619048,0.0952380952380952,0.4285714285714285,0.4761904761904761,0.0952380952380952,0.9047619047619048,0.0,0.0952380952380952,0.4285714285714285,0.0,0.5714285714285714,0.0952380952380952,0.0,0.9047619047619048,0.0952380952380952,0.0,0.9047619047619048,0.0,0.0952380952380952,0.9047619047619048,0.4285714285714285,0.5714285714285714,0.0,0.9047619047619048,0.0952380952380952,0.0,0.0952380952380952,0.4285714285714285,0.4761904761904762,1
CPP_positive_209,0.375,0.2083333333333333,0.4166666666666666,0.0833333333333333,0.5,0.4166666666666666,0.6666666666666666,0.25,0.0833333333333333,0.2916666666666667,0.2916666666666667,0.4166666666666666,0.4583333333333333,0.2083333333333333,0.3333333333333333,0.375,0.5416666666666666,0.0833333333333333,0.4166666666666667,0.0416666666666666,0.5416666666666666,0.2083333333333333,0.0833333333333333,0.7083333333333333,0.4166666666666667,0.2083333333333333,0.3749999999999999,0.2083333333333333,0.0833333333333333,0.7083333333333333,0.375,0.625,0.0,0.5833333333333334,0.3333333333333333,0.0833333333333333,0.5833333333333334,0.375,0.0416666666666666,1
