name,type3A_T1.G.1_T1.G.1_gap2,type3A_T1.G.1_T1.G.2_gap2,type3A_T1.G.2_T1.G.1_gap2,type3A_T1.G.2_T1.G.2_gap2,target
CPP_positive_512,2.0,1.0,0.0,0.0,1
CPP_positive_513,6.0,0.0,1.0,0.0,1
CPP_positive_514,3.0,0.0,1.0,0.0,1
CPP_positive_515,3.0,0.0,1.0,0.0,1
CPP_positive_516,6.0,0.0,1.0,0.0,1
CPP_positive_517,2.0,0.0,1.0,0.0,1
CPP_positive_518,4.0,0.0,0.0,0.0,1
CPP_positive_519,4.0,0.0,0.0,0.0,1
CPP_positive_520,5.0,0.0,0.0,0.0,1
CPP_positive_521,8.0,0.0,0.0,0.0,1
CPP_positive_522,2.0,0.0,1.0,0.0,1
CPP_positive_523,3.0,0.0,0.0,0.0,1
CPP_positive_524,3.0,0.0,0.0,0.0,1
CPP_positive_525,3.0,0.0,0.0,0.0,1
CPP_positive_526,3.0,0.0,0.0,0.0,1
CPP_positive_527,2.0,0.0,0.0,0.0,1
CPP_positive_528,1.0,0.0,1.0,0.0,1
CPP_positive_529,1.0,0.0,1.0,0.0,1
CPP_positive_530,2.0,0.0,0.0,0.0,1
CPP_positive_531,5.0,1.0,0.0,1.0,1
CPP_positive_532,3.0,0.0,0.0,0.0,1
CPP_positive_533,3.0,0.0,0.0,0.0,1
CPP_positive_534,3.0,0.0,0.0,0.0,1
CPP_positive_535,8.0,0.0,1.0,0.0,1
CPP_positive_536,7.0,0.0,0.0,0.0,1
CPP_positive_537,8.0,0.0,0.0,0.0,1
CPP_positive_538,2.0,0.0,0.0,0.0,1
CPP_positive_539,8.0,0.0,0.0,0.0,1
CPP_positive_540,4.0,0.0,0.0,0.0,1
CPP_positive_541,6.0,0.0,0.0,0.0,1
CPP_positive_542,8.0,0.0,0.0,0.0,1
CPP_positive_543,12.0,0.0,0.0,0.0,1
CPP_positive_544,1.0,1.0,0.0,0.0,1
CPP_positive_545,3.0,0.0,0.0,0.0,1
CPP_positive_546,3.0,0.0,0.0,0.0,1
CPP_positive_547,2.0,0.0,0.0,0.0,1
CPP_positive_548,4.0,0.0,0.0,0.0,1
CPP_positive_549,5.0,0.0,0.0,0.0,1
CPP_positive_550,4.0,0.0,0.0,1.0,1
CPP_positive_551,4.0,0.0,0.0,1.0,1
CPP_positive_552,6.0,0.0,0.0,0.0,1
CPP_positive_553,4.0,0.0,0.0,0.0,1
CPP_positive_554,5.0,0.0,0.0,0.0,1
CPP_positive_555,3.0,1.0,1.0,0.0,1
CPP_positive_556,3.0,1.0,1.0,0.0,1
CPP_positive_557,7.0,0.0,0.0,0.0,1
CPP_positive_558,6.0,0.0,0.0,0.0,1
CPP_positive_559,5.0,0.0,0.0,0.0,1
CPP_positive_560,4.0,0.0,0.0,0.0,1
CPP_positive_561,8.0,0.0,0.0,0.0,1
CPP_positive_562,2.0,1.0,0.0,0.0,1
CPP_positive_563,3.0,0.0,0.0,0.0,1
CPP_positive_564,3.0,0.0,0.0,0.0,1
CPP_positive_565,3.0,0.0,0.0,0.0,1
CPP_positive_566,3.0,0.0,0.0,0.0,1
CPP_positive_567,2.0,1.0,0.0,0.0,1
CPP_positive_568,3.0,0.0,0.0,0.0,1
CPP_positive_569,2.0,0.0,1.0,0.0,1
CPP_positive_570,2.0,1.0,0.0,0.0,1
CPP_positive_571,4.0,0.0,0.0,0.0,1
CPP_positive_572,3.0,0.0,0.0,0.0,1
CPP_positive_573,3.0,0.0,0.0,0.0,1
CPP_negative_574,9.0,0.0,0.0,0.0,0
CPP_negative_575,7.0,0.0,0.0,0.0,0
CPP_negative_576,4.0,2.0,0.0,0.0,0
CPP_negative_577,10.0,0.0,0.0,0.0,0
CPP_negative_578,5.0,1.0,0.0,0.0,0
CPP_negative_579,5.0,0.0,0.0,0.0,0
CPP_negative_580,7.0,0.0,0.0,0.0,0
CPP_negative_581,8.0,0.0,0.0,0.0,0
CPP_negative_582,12.0,0.0,0.0,0.0,0
CPP_negative_583,5.0,0.0,0.0,0.0,0
CPP_negative_584,10.0,0.0,1.0,0.0,0
CPP_negative_585,5.0,0.0,0.0,0.0,0
CPP_negative_586,11.0,0.0,0.0,0.0,0
CPP_negative_587,5.0,0.0,0.0,0.0,0
CPP_negative_588,9.0,0.0,0.0,0.0,0
CPP_negative_589,6.0,0.0,0.0,0.0,0
CPP_negative_590,8.0,0.0,0.0,0.0,0
CPP_negative_591,8.0,0.0,0.0,0.0,0
CPP_negative_592,4.0,0.0,0.0,0.0,0
CPP_negative_593,5.0,0.0,0.0,0.0,0
CPP_negative_594,6.0,0.0,0.0,0.0,0
CPP_negative_595,9.0,0.0,1.0,0.0,0
CPP_negative_596,6.0,0.0,0.0,0.0,0
CPP_negative_597,6.0,0.0,0.0,0.0,0
CPP_negative_598,6.0,2.0,0.0,0.0,0
CPP_negative_599,6.0,0.0,0.0,0.0,0
CPP_negative_600,7.0,0.0,0.0,0.0,0
CPP_negative_601,7.0,0.0,0.0,0.0,0
CPP_negative_602,9.0,0.0,0.0,0.0,0
CPP_negative_603,7.0,1.0,0.0,0.0,0
CPP_negative_604,5.0,0.0,0.0,0.0,0
CPP_negative_605,7.0,0.0,0.0,0.0,0
CPP_negative_606,8.0,0.0,1.0,0.0,0
CPP_negative_607,6.0,0.0,0.0,0.0,0
CPP_negative_608,10.0,1.0,0.0,0.0,0
CPP_negative_609,9.0,0.0,0.0,0.0,0
CPP_negative_610,10.0,1.0,0.0,0.0,0
CPP_negative_611,5.0,0.0,0.0,0.0,0
CPP_negative_612,4.0,0.0,0.0,0.0,0
CPP_negative_613,3.0,0.0,1.0,0.0,0
CPP_negative_614,9.0,0.0,0.0,0.0,0
CPP_negative_615,5.0,0.0,0.0,0.0,0
CPP_negative_616,8.0,1.0,0.0,0.0,0
CPP_negative_617,11.0,0.0,0.0,0.0,0
CPP_negative_618,7.0,0.0,0.0,0.0,0
CPP_negative_619,3.0,0.0,0.0,0.0,0
CPP_negative_620,7.0,0.0,0.0,0.0,0
CPP_negative_621,5.0,0.0,0.0,0.0,0
CPP_negative_622,4.0,0.0,0.0,0.0,0
CPP_negative_623,4.0,0.0,2.0,0.0,0
CPP_negative_624,3.0,0.0,0.0,0.0,0
CPP_negative_625,7.0,1.0,0.0,0.0,0
CPP_negative_626,6.0,1.0,0.0,0.0,0
CPP_negative_627,4.0,0.0,0.0,0.0,0
CPP_negative_628,6.0,0.0,0.0,0.0,0
CPP_negative_629,4.0,0.0,0.0,0.0,0
CPP_negative_630,6.0,0.0,0.0,0.0,0
CPP_negative_631,6.0,1.0,0.0,0.0,0
CPP_negative_632,7.0,0.0,1.0,0.0,0
CPP_negative_633,8.0,0.0,0.0,0.0,0
CPP_negative_634,8.0,0.0,2.0,0.0,0
CPP_negative_635,3.0,0.0,0.0,0.0,0
CPP_negative_636,6.0,0.0,2.0,0.0,0
CPP_negative_637,7.0,1.0,0.0,0.0,0
CPP_negative_638,7.0,0.0,0.0,0.0,0
CPP_negative_639,4.0,0.0,0.0,0.0,0
CPP_negative_640,10.0,0.0,0.0,0.0,0
CPP_negative_641,4.0,0.0,0.0,0.0,0
CPP_negative_642,2.0,0.0,0.0,0.0,0
CPP_negative_643,10.0,0.0,0.0,0.0,0
CPP_negative_644,4.0,0.0,1.0,0.0,0
CPP_negative_645,8.0,1.0,0.0,0.0,0
CPP_negative_646,2.0,0.0,0.0,0.0,0
CPP_negative_647,6.0,0.0,0.0,0.0,0
CPP_negative_648,6.0,0.0,0.0,0.0,0
CPP_negative_649,3.0,0.0,0.0,0.0,0
CPP_negative_650,5.0,0.0,0.0,0.0,0
CPP_negative_651,6.0,0.0,0.0,0.0,0
CPP_negative_652,10.0,0.0,0.0,0.0,0
CPP_negative_653,2.0,0.0,0.0,0.0,0
CPP_negative_654,7.0,0.0,1.0,0.0,0
CPP_negative_655,8.0,1.0,0.0,0.0,0
CPP_negative_656,7.0,0.0,0.0,0.0,0
CPP_negative_657,9.0,0.0,0.0,0.0,0
CPP_negative_658,10.0,0.0,0.0,0.0,0
CPP_negative_659,6.0,0.0,0.0,0.0,0
CPP_negative_660,3.0,0.0,0.0,0.0,0
CPP_negative_661,5.0,0.0,0.0,0.0,0
CPP_negative_662,4.0,1.0,0.0,0.0,0
CPP_negative_663,2.0,0.0,0.0,0.0,0
CPP_negative_664,7.0,0.0,0.0,0.0,0
CPP_negative_665,9.0,0.0,0.0,0.0,0
CPP_negative_666,8.0,0.0,0.0,0.0,0
CPP_negative_667,10.0,0.0,0.0,0.0,0
CPP_negative_668,5.0,0.0,0.0,0.0,0
CPP_negative_669,11.0,0.0,0.0,0.0,0
CPP_negative_670,11.0,0.0,0.0,0.0,0
CPP_negative_671,4.0,0.0,0.0,0.0,0
CPP_negative_672,10.0,0.0,0.0,0.0,0
CPP_negative_673,10.0,2.0,0.0,0.0,0
CPP_negative_674,4.0,0.0,0.0,0.0,0
CPP_negative_675,7.0,0.0,0.0,0.0,0
CPP_negative_676,10.0,0.0,0.0,0.0,0
CPP_negative_677,3.0,0.0,0.0,0.0,0
CPP_negative_678,7.0,0.0,0.0,0.0,0
CPP_negative_679,7.0,0.0,0.0,0.0,0
CPP_negative_680,3.0,0.0,0.0,0.0,0
CPP_negative_681,6.0,0.0,0.0,0.0,0
CPP_negative_682,5.0,0.0,0.0,0.0,0
CPP_negative_683,8.0,0.0,0.0,0.0,0
CPP_negative_684,8.0,0.0,0.0,0.0,0
CPP_negative_685,9.0,1.0,0.0,0.0,0
CPP_negative_686,11.0,0.0,0.0,0.0,0
CPP_negative_687,4.0,0.0,1.0,0.0,0
CPP_negative_688,4.0,0.0,0.0,0.0,0
CPP_negative_689,10.0,0.0,0.0,0.0,0
CPP_negative_690,7.0,0.0,0.0,0.0,0
CPP_negative_691,3.0,0.0,1.0,0.0,0
CPP_negative_692,7.0,0.0,0.0,0.0,0
CPP_negative_693,2.0,0.0,0.0,0.0,0
CPP_negative_694,8.0,0.0,0.0,0.0,0
CPP_negative_695,4.0,0.0,0.0,0.0,0
CPP_negative_696,10.0,1.0,0.0,0.0,0
CPP_negative_697,5.0,0.0,0.0,0.0,0
CPP_negative_698,6.0,0.0,0.0,0.0,0
CPP_negative_699,5.0,0.0,0.0,0.0,0
CPP_negative_700,5.0,0.0,0.0,0.0,0
CPP_negative_701,10.0,0.0,0.0,0.0,0
CPP_negative_702,11.0,0.0,0.0,0.0,0
CPP_negative_703,4.0,1.0,1.0,0.0,0
CPP_negative_704,6.0,0.0,1.0,0.0,0
CPP_negative_705,5.0,0.0,0.0,0.0,0
CPP_negative_706,6.0,0.0,0.0,0.0,0
CPP_negative_707,4.0,0.0,0.0,0.0,0
CPP_negative_708,8.0,0.0,0.0,0.0,0
CPP_negative_709,3.0,0.0,0.0,0.0,0
CPP_negative_710,9.0,0.0,0.0,0.0,0
CPP_negative_711,8.0,0.0,0.0,0.0,0
CPP_negative_712,8.0,0.0,0.0,0.0,0
CPP_negative_713,7.0,0.0,0.0,0.0,0
CPP_negative_714,8.0,0.0,0.0,0.0,0
CPP_negative_715,7.0,0.0,0.0,0.0,0
CPP_negative_716,8.0,0.0,0.0,0.0,0
CPP_negative_717,8.0,0.0,0.0,0.0,0
CPP_negative_718,2.0,0.0,0.0,0.0,0
CPP_negative_719,7.0,0.0,0.0,0.0,0
CPP_negative_720,10.0,0.0,0.0,0.0,0
CPP_negative_721,5.0,0.0,0.0,0.0,0
CPP_negative_722,11.0,0.0,0.0,0.0,0
CPP_negative_723,6.0,0.0,0.0,0.0,0
CPP_negative_724,5.0,0.0,0.0,0.0,0
CPP_negative_725,6.0,0.0,1.0,0.0,0
CPP_negative_726,6.0,0.0,0.0,0.0,0
CPP_negative_727,5.0,1.0,0.0,0.0,0
CPP_negative_728,5.0,0.0,0.0,0.0,0
CPP_negative_729,10.0,1.0,0.0,0.0,0
CPP_negative_730,11.0,0.0,0.0,0.0,0
CPP_negative_731,5.0,0.0,0.0,0.0,0
CPP_negative_732,9.0,0.0,0.0,0.0,0
CPP_negative_733,3.0,0.0,1.0,0.0,0
CPP_negative_734,10.0,0.0,0.0,0.0,0
CPP_negative_735,5.0,0.0,0.0,0.0,0
CPP_negative_736,5.0,1.0,0.0,0.0,0
CPP_negative_737,8.0,0.0,0.0,0.0,0
CPP_negative_738,8.0,1.0,0.0,0.0,0
CPP_negative_739,12.0,1.0,0.0,0.0,0
CPP_negative_740,4.0,0.0,1.0,0.0,0
CPP_negative_741,8.0,1.0,0.0,0.0,0
CPP_negative_742,3.0,0.0,0.0,0.0,0
CPP_negative_743,6.0,2.0,1.0,0.0,0
CPP_negative_744,11.0,0.0,0.0,0.0,0
CPP_negative_745,9.0,0.0,0.0,0.0,0
CPP_negative_746,4.0,0.0,0.0,0.0,0
CPP_negative_747,6.0,0.0,0.0,0.0,0
CPP_negative_748,6.0,0.0,0.0,0.0,0
CPP_negative_749,7.0,0.0,0.0,0.0,0
CPP_negative_750,4.0,0.0,0.0,0.0,0
CPP_negative_751,10.0,0.0,0.0,0.0,0
CPP_negative_752,7.0,0.0,0.0,0.0,0
CPP_negative_753,9.0,0.0,0.0,0.0,0
CPP_negative_754,7.0,0.0,0.0,0.0,0
CPP_negative_755,5.0,0.0,0.0,0.0,0
CPP_negative_756,10.0,0.0,0.0,0.0,0
CPP_negative_757,7.0,1.0,0.0,0.0,0
CPP_negative_758,5.0,0.0,1.0,0.0,0
CPP_negative_759,9.0,0.0,0.0,0.0,0
CPP_negative_760,11.0,0.0,0.0,0.0,0
CPP_negative_761,11.0,0.0,0.0,0.0,0
CPP_negative_762,6.0,0.0,0.0,0.0,0
CPP_negative_763,5.0,0.0,0.0,0.0,0
CPP_negative_764,9.0,0.0,0.0,0.0,0
CPP_negative_765,7.0,0.0,0.0,0.0,0
CPP_negative_766,7.0,0.0,0.0,0.0,0
CPP_negative_767,7.0,0.0,0.0,0.0,0
CPP_negative_768,5.0,0.0,0.0,0.0,0
CPP_negative_769,6.0,0.0,0.0,0.0,0
CPP_negative_770,4.0,0.0,0.0,0.0,0
CPP_negative_771,4.0,0.0,0.0,0.0,0
CPP_negative_772,10.0,1.0,0.0,0.0,0
CPP_negative_773,3.0,0.0,0.0,0.0,0
CPP_negative_774,7.0,0.0,0.0,1.0,0
CPP_negative_775,4.0,0.0,0.0,0.0,0
CPP_negative_776,9.0,0.0,0.0,0.0,0
CPP_negative_777,8.0,0.0,0.0,0.0,0
CPP_negative_778,6.0,0.0,0.0,0.0,0
CPP_negative_779,6.0,0.0,0.0,0.0,0
CPP_negative_780,9.0,0.0,0.0,0.0,0
CPP_negative_781,8.0,0.0,0.0,0.0,0
CPP_negative_782,8.0,0.0,0.0,0.0,0
CPP_negative_783,10.0,0.0,0.0,0.0,0
CPP_negative_784,5.0,0.0,0.0,0.0,0
CPP_negative_785,7.0,0.0,0.0,0.0,0
CPP_negative_786,6.0,0.0,0.0,0.0,0
CPP_negative_787,9.0,0.0,0.0,0.0,0
CPP_negative_788,5.0,0.0,0.0,0.0,0
CPP_negative_789,7.0,1.0,0.0,0.0,0
CPP_negative_790,8.0,0.0,0.0,0.0,0
CPP_negative_791,10.0,1.0,0.0,0.0,0
CPP_negative_792,7.0,0.0,0.0,0.0,0
CPP_negative_793,3.0,2.0,0.0,0.0,0
CPP_negative_794,3.0,0.0,0.0,0.0,0
CPP_negative_795,6.0,0.0,0.0,0.0,0
CPP_negative_796,7.0,0.0,0.0,0.0,0
CPP_negative_797,7.0,0.0,0.0,0.0,0
CPP_negative_798,9.0,0.0,0.0,0.0,0
CPP_negative_799,8.0,1.0,0.0,0.0,0
CPP_negative_800,7.0,0.0,1.0,0.0,0
CPP_negative_801,2.0,0.0,0.0,0.0,0
CPP_negative_802,4.0,0.0,0.0,0.0,0
CPP_negative_803,11.0,0.0,0.0,0.0,0
CPP_negative_804,6.0,0.0,0.0,0.0,0
CPP_negative_805,11.0,0.0,0.0,0.0,0
CPP_negative_806,6.0,1.0,0.0,0.0,0
CPP_negative_807,11.0,0.0,0.0,0.0,0
CPP_negative_808,6.0,0.0,0.0,0.0,0
CPP_negative_809,10.0,1.0,0.0,0.0,0
CPP_negative_810,4.0,0.0,0.0,0.0,0
CPP_negative_811,9.0,0.0,0.0,0.0,0
CPP_negative_812,5.0,0.0,0.0,0.0,0
CPP_negative_813,4.0,0.0,0.0,0.0,0
CPP_negative_814,11.0,0.0,0.0,0.0,0
CPP_negative_815,4.0,0.0,0.0,0.0,0
CPP_negative_816,5.0,1.0,0.0,0.0,0
CPP_negative_817,4.0,0.0,0.0,0.0,0
CPP_negative_818,6.0,0.0,0.0,0.0,0
CPP_negative_819,2.0,0.0,0.0,0.0,0
CPP_negative_820,7.0,0.0,0.0,0.0,0
CPP_negative_821,11.0,0.0,0.0,0.0,0
CPP_negative_822,8.0,0.0,0.0,0.0,0
CPP_negative_823,10.0,0.0,1.0,0.0,0
CPP_negative_824,7.0,0.0,0.0,0.0,0
CPP_negative_825,6.0,0.0,0.0,0.0,0
CPP_negative_826,4.0,0.0,0.0,0.0,0
CPP_negative_827,4.0,0.0,0.0,0.0,0
CPP_negative_828,10.0,0.0,0.0,0.0,0
CPP_negative_829,11.0,0.0,0.0,0.0,0
CPP_negative_830,6.0,0.0,0.0,0.0,0
CPP_negative_831,5.0,0.0,0.0,0.0,0
CPP_negative_832,5.0,0.0,0.0,0.0,0
CPP_negative_833,9.0,0.0,0.0,0.0,0
CPP_negative_834,9.0,0.0,1.0,0.0,0
CPP_negative_835,8.0,0.0,0.0,0.0,0
CPP_negative_836,6.0,0.0,0.0,0.0,0
CPP_negative_837,6.0,0.0,0.0,0.0,0
CPP_negative_838,4.0,1.0,1.0,0.0,0
CPP_negative_839,11.0,0.0,0.0,0.0,0
CPP_negative_840,4.0,0.0,0.0,0.0,0
CPP_negative_841,9.0,0.0,0.0,0.0,0
CPP_negative_842,4.0,0.0,0.0,0.0,0
CPP_negative_843,2.0,0.0,0.0,0.0,0
CPP_negative_844,10.0,0.0,0.0,0.0,0
CPP_negative_845,6.0,0.0,0.0,0.0,0
CPP_negative_846,7.0,0.0,0.0,0.0,0
CPP_negative_847,5.0,0.0,0.0,0.0,0
CPP_negative_848,6.0,1.0,0.0,0.0,0
CPP_negative_849,3.0,1.0,0.0,0.0,0
CPP_negative_850,7.0,0.0,0.0,0.0,0
CPP_negative_851,7.0,0.0,0.0,0.0,0
CPP_negative_852,4.0,0.0,0.0,0.0,0
CPP_negative_853,10.0,0.0,0.0,0.0,0
CPP_negative_854,3.0,0.0,0.0,0.0,0
CPP_negative_855,8.0,0.0,0.0,0.0,0
CPP_negative_856,7.0,0.0,0.0,0.0,0
CPP_negative_857,4.0,0.0,0.0,0.0,0
CPP_negative_858,7.0,0.0,0.0,0.0,0
CPP_negative_859,6.0,0.0,0.0,0.0,0
CPP_negative_860,9.0,0.0,0.0,0.0,0
CPP_negative_861,6.0,0.0,0.0,0.0,0
CPP_negative_862,8.0,2.0,2.0,0.0,0
CPP_negative_863,7.0,1.0,0.0,0.0,0
CPP_negative_864,10.0,0.0,0.0,0.0,0
CPP_negative_865,10.0,0.0,0.0,0.0,0
CPP_negative_866,4.0,0.0,0.0,0.0,0
CPP_negative_867,5.0,1.0,0.0,0.0,0
CPP_negative_868,6.0,0.0,0.0,0.0,0
CPP_negative_869,3.0,0.0,0.0,0.0,0
CPP_negative_870,5.0,1.0,0.0,0.0,0
CPP_negative_871,11.0,0.0,0.0,0.0,0
CPP_negative_872,5.0,0.0,0.0,0.0,0
CPP_negative_873,11.0,1.0,1.0,0.0,0
CPP_negative_874,8.0,1.0,0.0,0.0,0
CPP_negative_875,3.0,0.0,0.0,0.0,0
CPP_negative_876,4.0,0.0,0.0,0.0,0
CPP_negative_877,4.0,0.0,0.0,0.0,0
CPP_negative_878,5.0,0.0,1.0,0.0,0
CPP_negative_879,10.0,0.0,0.0,0.0,0
CPP_negative_880,9.0,1.0,0.0,0.0,0
CPP_negative_881,5.0,0.0,0.0,0.0,0
CPP_negative_882,9.0,0.0,0.0,0.0,0
CPP_negative_883,8.0,0.0,0.0,0.0,0
CPP_negative_884,3.0,0.0,0.0,0.0,0
CPP_negative_885,1.0,0.0,1.0,0.0,0
CPP_negative_886,6.0,0.0,1.0,0.0,0
CPP_negative_887,5.0,1.0,2.0,0.0,0
CPP_negative_888,6.0,0.0,0.0,0.0,0
CPP_negative_889,4.0,0.0,0.0,0.0,0
CPP_negative_890,4.0,0.0,0.0,0.0,0
CPP_negative_891,5.0,0.0,0.0,0.0,0
CPP_negative_892,4.0,0.0,0.0,0.0,0
CPP_negative_893,5.0,1.0,0.0,0.0,0
CPP_negative_894,6.0,0.0,0.0,0.0,0
CPP_negative_895,9.0,0.0,0.0,0.0,0
CPP_negative_896,4.0,0.0,1.0,0.0,0
CPP_negative_897,5.0,0.0,0.0,0.0,0
CPP_negative_898,4.0,0.0,0.0,0.0,0
CPP_negative_899,8.0,1.0,0.0,0.0,0
CPP_negative_900,8.0,0.0,0.0,0.0,0
CPP_negative_901,5.0,1.0,0.0,0.0,0
CPP_negative_902,10.0,0.0,1.0,0.0,0
CPP_negative_903,8.0,0.0,0.0,0.0,0
CPP_negative_904,9.0,0.0,1.0,0.0,0
CPP_negative_905,11.0,0.0,0.0,0.0,0
CPP_negative_906,4.0,0.0,0.0,0.0,0
CPP_negative_907,7.0,1.0,0.0,1.0,0
CPP_negative_908,3.0,1.0,0.0,0.0,0
CPP_negative_909,8.0,1.0,0.0,0.0,0
CPP_negative_910,5.0,1.0,0.0,0.0,0
CPP_negative_911,10.0,0.0,0.0,0.0,0
CPP_negative_912,8.0,0.0,0.0,0.0,0
CPP_negative_913,2.0,0.0,0.0,0.0,0
CPP_negative_914,3.0,0.0,1.0,0.0,0
CPP_negative_915,4.0,0.0,0.0,0.0,0
CPP_negative_916,6.0,0.0,0.0,0.0,0
CPP_negative_917,10.0,1.0,1.0,0.0,0
CPP_negative_918,9.0,0.0,0.0,0.0,0
CPP_negative_919,5.0,0.0,0.0,0.0,0
CPP_negative_920,6.0,0.0,0.0,0.0,0
CPP_negative_921,9.0,0.0,0.0,0.0,0
CPP_negative_922,3.0,0.0,1.0,0.0,0
CPP_negative_923,4.0,0.0,0.0,0.0,0
CPP_negative_924,7.0,0.0,1.0,0.0,0
CPP_negative_925,7.0,0.0,0.0,0.0,0
CPP_negative_926,10.0,0.0,0.0,0.0,0
CPP_negative_927,11.0,0.0,0.0,0.0,0
CPP_negative_928,7.0,0.0,0.0,0.0,0
CPP_negative_929,5.0,0.0,0.0,0.0,0
CPP_negative_930,7.0,0.0,0.0,0.0,0
CPP_negative_931,7.0,0.0,0.0,0.0,0
CPP_negative_932,7.0,1.0,0.0,0.0,0
CPP_negative_933,9.0,0.0,0.0,0.0,0
CPP_negative_934,6.0,0.0,0.0,0.0,0
CPP_negative_935,8.0,0.0,1.0,0.0,0
CPP_negative_936,2.0,0.0,0.0,0.0,0
CPP_negative_937,3.0,0.0,0.0,0.0,0
CPP_negative_938,10.0,0.0,0.0,0.0,0
CPP_negative_939,6.0,0.0,0.0,0.0,0
CPP_negative_940,6.0,0.0,0.0,0.0,0
CPP_negative_941,7.0,0.0,0.0,0.0,0
CPP_negative_942,4.0,0.0,0.0,0.0,0
CPP_negative_943,9.0,1.0,0.0,0.0,0
CPP_negative_944,8.0,0.0,0.0,0.0,0
CPP_negative_945,10.0,0.0,0.0,0.0,0
CPP_negative_946,9.0,0.0,0.0,0.0,0
CPP_negative_947,10.0,0.0,0.0,0.0,0
CPP_negative_948,10.0,0.0,0.0,0.0,0
CPP_negative_949,8.0,1.0,0.0,0.0,0
CPP_negative_950,4.0,0.0,1.0,0.0,0
CPP_negative_951,8.0,0.0,0.0,0.0,0
CPP_negative_952,7.0,0.0,0.0,0.0,0
CPP_negative_953,4.0,0.0,2.0,0.0,0
CPP_negative_954,9.0,0.0,0.0,0.0,0
CPP_negative_955,7.0,0.0,0.0,0.0,0
CPP_negative_956,6.0,0.0,0.0,0.0,0
CPP_negative_957,9.0,0.0,0.0,0.0,0
CPP_negative_958,4.0,0.0,0.0,0.0,0
CPP_negative_959,10.0,0.0,0.0,0.0,0
CPP_negative_960,5.0,0.0,0.0,0.0,0
CPP_negative_961,10.0,0.0,0.0,0.0,0
CPP_negative_962,5.0,0.0,0.0,0.0,0
CPP_negative_963,9.0,1.0,0.0,0.0,0
CPP_negative_964,3.0,0.0,0.0,0.0,0
CPP_negative_965,8.0,0.0,0.0,0.0,0
CPP_negative_966,5.0,0.0,0.0,0.0,0
CPP_negative_967,6.0,0.0,0.0,0.0,0
CPP_negative_968,6.0,0.0,0.0,0.0,0
CPP_negative_969,8.0,1.0,0.0,0.0,0
CPP_negative_970,6.0,0.0,0.0,0.0,0
CPP_negative_971,4.0,0.0,0.0,0.0,0
CPP_negative_972,3.0,0.0,2.0,0.0,0
CPP_negative_973,10.0,0.0,0.0,0.0,0
CPP_negative_974,10.0,0.0,0.0,0.0,0
CPP_negative_975,5.0,0.0,0.0,0.0,0
CPP_negative_976,10.0,0.0,0.0,0.0,0
CPP_negative_977,11.0,0.0,0.0,0.0,0
CPP_negative_978,3.0,0.0,0.0,0.0,0
CPP_negative_979,8.0,0.0,0.0,0.0,0
CPP_negative_980,2.0,0.0,0.0,0.0,0
CPP_negative_981,8.0,0.0,0.0,0.0,0
CPP_negative_982,5.0,0.0,0.0,0.0,0
CPP_negative_983,7.0,0.0,0.0,0.0,0
CPP_negative_984,6.0,0.0,0.0,0.0,0
CPP_negative_985,5.0,0.0,0.0,0.0,0
CPP_negative_986,8.0,0.0,0.0,0.0,0
CPP_negative_987,8.0,0.0,0.0,0.0,0
CPP_negative_988,9.0,0.0,0.0,0.0,0
CPP_negative_989,10.0,0.0,0.0,0.0,0
CPP_negative_990,8.0,0.0,0.0,0.0,0
CPP_negative_991,9.0,0.0,0.0,0.0,0
CPP_negative_992,10.0,0.0,0.0,0.0,0
CPP_negative_993,3.0,0.0,1.0,0.0,0
CPP_negative_994,12.0,0.0,0.0,0.0,0
CPP_negative_995,3.0,0.0,0.0,0.0,0
CPP_negative_996,7.0,0.0,0.0,0.0,0
CPP_negative_997,6.0,0.0,0.0,0.0,0
CPP_negative_998,8.0,0.0,0.0,0.0,0
CPP_negative_999,5.0,0.0,0.0,0.0,0
CPP_negative_1000,8.0,1.0,1.0,0.0,0
CPP_negative_1001,7.0,0.0,0.0,0.0,0
CPP_negative_1002,8.0,1.0,0.0,0.0,0
CPP_negative_1003,6.0,0.0,0.0,0.0,0
CPP_negative_1004,5.0,0.0,0.0,0.0,0
CPP_negative_1005,4.0,0.0,1.0,0.0,0
CPP_negative_1006,3.0,0.0,0.0,0.0,0
CPP_negative_1007,7.0,0.0,0.0,0.0,0
CPP_negative_1008,7.0,1.0,0.0,0.0,0
CPP_negative_1009,9.0,0.0,0.0,0.0,0
CPP_negative_1010,6.0,0.0,1.0,0.0,0
CPP_negative_1011,5.0,0.0,0.0,0.0,0
CPP_negative_1012,6.0,0.0,1.0,0.0,0
CPP_negative_1013,10.0,0.0,0.0,0.0,0
CPP_negative_1014,6.0,0.0,0.0,0.0,0
CPP_negative_1015,8.0,1.0,0.0,0.0,0
CPP_negative_1016,7.0,0.0,0.0,0.0,0
CPP_negative_1017,7.0,0.0,0.0,0.0,0
CPP_negative_1018,5.0,0.0,0.0,0.0,0
CPP_negative_1019,10.0,0.0,0.0,0.0,0
CPP_negative_1020,2.0,0.0,0.0,0.0,0
CPP_negative_1021,8.0,0.0,0.0,0.0,0
CPP_negative_1022,4.0,0.0,0.0,0.0,0
CPP_negative_1023,9.0,0.0,0.0,0.0,0
CPP_negative_1024,4.0,0.0,0.0,0.0,0
CPP_negative_1025,4.0,0.0,0.0,0.0,0
