name,CTDT_hydrophobicity_PRAM900101.Tr1221,CTDT_hydrophobicity_PRAM900101.Tr1331,CTDT_hydrophobicity_PRAM900101.Tr2332,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ARGP820101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_hydrophobicity_ZIMJ680101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CTDT_hydrophobicity_ZIMJ680101.Tr2332,CTDT_hydrophobicity_PONP930101.Tr1221,CTDT_hydrophobicity_PONP930101.Tr1331,CTDT_hydrophobicity_PONP930101.Tr2332,CTDT_hydrophobicity_CASG920101.Tr1221,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_CASG920101.Tr2332,CTDT_hydrophobicity_ENGD860101.Tr1221,CTDT_hydrophobicity_ENGD860101.Tr1331,CTDT_hydrophobicity_ENGD860101.Tr2332,CTDT_hydrophobicity_FASG890101.Tr1221,CTDT_hydrophobicity_FASG890101.Tr1331,CTDT_hydrophobicity_FASG890101.Tr2332,CTDT_normwaalsvolume.Tr1221,CTDT_normwaalsvolume.Tr1331,CTDT_normwaalsvolume.Tr2332,CTDT_polarity.Tr1221,CTDT_polarity.Tr1331,CTDT_polarity.Tr2332,CTDT_polarizability.Tr1221,CTDT_polarizability.Tr1331,CTDT_polarizability.Tr2332,CTDT_charge.Tr1221,CTDT_charge.Tr1331,CTDT_charge.Tr2332,CTDT_secondarystruct.Tr1221,CTDT_secondarystruct.Tr1331,CTDT_secondarystruct.Tr2332,CTDT_solventaccess.Tr1221,CTDT_solventaccess.Tr1331,CTDT_solventaccess.Tr2332,target
CPP_negative_207,0.3529411764705882,0.2352941176470588,0.3529411764705882,0.2352941176470588,0.4705882352941176,0.1176470588235294,0.2352941176470588,0.4705882352941176,0.1176470588235294,0.0,0.5882352941176471,0.0,0.5882352941176471,0.0,0.0,0.3529411764705882,0.2352941176470588,0.3529411764705882,0.3529411764705882,0.2352941176470588,0.3529411764705882,0.5294117647058824,0.1764705882352941,0.1764705882352941,0.3529411764705882,0.2352941176470588,0.3529411764705882,0.5294117647058824,0.1764705882352941,0.1764705882352941,0.2941176470588235,0.0588235294117647,0.2941176470588235,0.7058823529411765,0.0,0.0,0.2352941176470588,0.3529411764705882,0.3529411764705882,0
CPP_positive_208,0.2,0.24,0.2,0.24,0.08,0.32,0.44,0.08,0.16,0.08,0.24,0.2,0.28,0.08,0.2,0.2,0.32,0.2,0.2,0.24,0.12,0.2,0.16,0.28,0.08,0.36,0.16,0.16,0.08,0.36,0.2,0.0,0.16,0.28,0.16,0.0,0.2,0.24,0.24,1
CPP_negative_209,0.0,0.4,0.0,0.2,0.0666666666666666,0.2,0.5333333333333333,0.2,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.2666666666666666,0.1333333333333333,0.2666666666666666,0.1333333333333333,0.0,0.4,0.1333333333333333,0.1333333333333333,0.4,0.0,0.0,0.2666666666666666,0.4,0.0,0.4,0.0,0.0,0.1333333333333333,0.5333333333333333,0.4,0.1333333333333333,0.0,0.4,0.2666666666666666,0.0,0.4,0.0,0.0,0
CPP_positive_210,0.2666666666666666,0.3333333333333333,0.2,0.0666666666666666,0.4666666666666667,0.1333333333333333,0.0666666666666666,0.3333333333333333,0.1333333333333333,0.0666666666666666,0.5333333333333333,0.0666666666666666,0.1333333333333333,0.4666666666666667,0.0666666666666666,0.3333333333333333,0.3333333333333333,0.0666666666666666,0.1333333333333333,0.4666666666666667,0.1333333333333333,0.2,0.0666666666666666,0.3333333333333333,0.2,0.4,0.2,0.3333333333333333,0.0666666666666666,0.3333333333333333,0.0666666666666666,0.0,0.5333333333333333,0.3333333333333333,0.1333333333333333,0.2666666666666666,0.4,0.2666666666666666,0.2,1
CPP_positive_211,0.2142857142857142,0.2142857142857142,0.3214285714285714,0.1785714285714285,0.3571428571428571,0.3214285714285714,0.2142857142857142,0.3928571428571428,0.2142857142857142,0.1428571428571428,0.4642857142857143,0.2142857142857142,0.4285714285714285,0.25,0.1428571428571428,0.1071428571428571,0.25,0.2857142857142857,0.0357142857142857,0.4642857142857143,0.2142857142857142,0.1428571428571428,0.3214285714285714,0.1785714285714285,0.2857142857142857,0.3928571428571428,0.1071428571428571,0.2142857142857142,0.25,0.25,0.1428571428571428,0.0,0.0714285714285714,0.4642857142857143,0.1785714285714285,0.1071428571428571,0.2142857142857142,0.1785714285714285,0.2142857142857142,1
CPP_negative_212,0.6896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896551724137931,0.0,0.0,0.6896551724137931,0.0,0.0,0.0,0.6896551724137931,0.0,0.0,0.6896551724137931,0.0,0.0,0.0,0.6896551724137931,0.0,0.6896551724137931,0.0,0.6896551724137931,0.0,0.0,0.0,0.0,0.0,0.6896551724137931,0.0,0.0,0
CPP_negative_213,0.3571428571428571,0.1428571428571428,0.2142857142857142,0.3571428571428571,0.0714285714285714,0.1428571428571428,0.5,0.0714285714285714,0.0,0.2857142857142857,0.2142857142857142,0.1428571428571428,0.4285714285714285,0.2142857142857142,0.1428571428571428,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.5714285714285714,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.3571428571428571,0.0,0.0,0.2857142857142857,0.2142857142857142,0.0714285714285714,0.2142857142857142,0.1428571428571428,0.2857142857142857,0
CPP_negative_214,0.0666666666666666,0.1333333333333333,0.4,0.0666666666666666,0.3333333333333333,0.2666666666666666,0.0666666666666666,0.4666666666666667,0.1333333333333333,0.0666666666666666,0.4666666666666667,0.0666666666666666,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.2,0.0666666666666666,0.3333333333333333,0.1333333333333333,0.4666666666666667,0.0666666666666666,0.1333333333333333,0.3333333333333333,0.2666666666666666,0.4,0.1333333333333333,0.0666666666666666,0.2,0.2,0.4,0.2,0.0,0.0,0.3333333333333333,0.2666666666666666,0.2,0.1333333333333333,0.4,0.0666666666666666,0
CPP_negative_215,0.2142857142857142,0.5714285714285714,0.0,0.2857142857142857,0.0714285714285714,0.2142857142857142,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.0,0.2142857142857142,0.5714285714285714,0.0,0.3571428571428571,0.5714285714285714,0.0,0.0714285714285714,0.2857142857142857,0.2142857142857142,0.0,0.5714285714285714,0.2142857142857142,0.0714285714285714,0.1428571428571428,0.3571428571428571,0.6428571428571429,0.0,0.0,0.6428571428571429,0.1428571428571428,0.0714285714285714,0.5714285714285714,0.0714285714285714,0.2142857142857142,0
CPP_positive_216,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.0,0.3636363636363636,0.0909090909090909,0.1818181818181818,0.3636363636363636,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.0,0.1818181818181818,0.5454545454545454,0.0,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.1818181818181818,1
CPP_positive_217,0.2105263157894736,0.2105263157894736,0.2631578947368421,0.1052631578947368,0.1578947368421052,0.3157894736842105,0.1052631578947368,0.3684210526315789,0.1052631578947368,0.0526315789473684,0.1578947368421052,0.3157894736842105,0.2631578947368421,0.2105263157894736,0.2631578947368421,0.3684210526315789,0.2631578947368421,0.1052631578947368,0.0526315789473684,0.3684210526315789,0.1052631578947368,0.1578947368421052,0.2105263157894736,0.1052631578947368,0.1052631578947368,0.3684210526315789,0.1578947368421052,0.1578947368421052,0.2105263157894736,0.1052631578947368,0.2105263157894736,0.0,0.2105263157894736,0.4210526315789473,0.2105263157894736,0.1578947368421052,0.2631578947368421,0.3684210526315789,0.1578947368421052,1
CPP_negative_218,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.3636363636363636,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.0909090909090909,0.0909090909090909,0.4545454545454545,0.0,0.3636363636363636,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.2727272727272727,0.0909090909090909,0
CPP_positive_219,0.2222222222222222,0.5,0.0555555555555555,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.1666666666666666,0.5,0.0555555555555555,0.0555555555555555,0.6111111111111112,0.0555555555555555,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3888888888888889,0.1666666666666666,0.0,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0555555555555555,0.6111111111111112,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.5,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.5,0.0555555555555555,0.2222222222222222,1
CPP_positive_220,0.1538461538461538,0.3076923076923077,0.1538461538461538,0.3846153846153846,0.0769230769230769,0.2307692307692307,0.3846153846153846,0.2307692307692307,0.0769230769230769,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.4615384615384615,0.1538461538461538,0.0,0.2307692307692307,0.3846153846153846,0.0769230769230769,0.1538461538461538,0.6153846153846154,0.0,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.0769230769230769,0.3846153846153846,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.0769230769230769,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.0769230769230769,0.3846153846153846,0.2307692307692307,0.0769230769230769,1
CPP_negative_221,0.4210526315789473,0.1052631578947368,0.2105263157894736,0.4210526315789473,0.2105263157894736,0.1052631578947368,0.3684210526315789,0.2631578947368421,0.0526315789473684,0.2631578947368421,0.2631578947368421,0.0526315789473684,0.2105263157894736,0.2105263157894736,0.0,0.4210526315789473,0.1052631578947368,0.2105263157894736,0.3157894736842105,0.2105263157894736,0.2105263157894736,0.3684210526315789,0.3684210526315789,0.1578947368421052,0.2105263157894736,0.1052631578947368,0.4210526315789473,0.3684210526315789,0.3684210526315789,0.1578947368421052,0.4736842105263157,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.4736842105263157,0.1578947368421052,0.3684210526315789,0.2631578947368421,0.1578947368421052,0
CPP_negative_222,0.2666666666666666,0.1333333333333333,0.2666666666666666,0.3333333333333333,0.0,0.5333333333333333,0.2,0.1333333333333333,0.2666666666666666,0.3333333333333333,0.2,0.2,0.2,0.2,0.2,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.2,0.3333333333333333,0.0666666666666666,0.1333333333333333,0.4,0.0666666666666666,0.2666666666666666,0.1333333333333333,0.2666666666666666,0.1333333333333333,0.2666666666666666,0.2,0.3333333333333333,0.0,0.0,0.4,0.2666666666666666,0.0,0.2,0.2,0.2,0
CPP_positive_223,0.4285714285714285,0.1428571428571428,0.2142857142857142,0.3571428571428571,0.3571428571428571,0.0714285714285714,0.2142857142857142,0.3571428571428571,0.0714285714285714,0.2142857142857142,0.4285714285714285,0.0714285714285714,0.5714285714285714,0.0714285714285714,0.0714285714285714,0.5,0.1428571428571428,0.0714285714285714,0.1428571428571428,0.4285714285714285,0.2142857142857142,0.2142857142857142,0.2857142857142857,0.0,0.2142857142857142,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.1428571428571428,0.0,0.2857142857142857,0.2857142857142857,0.2142857142857142,0.2857142857142857,0.2857142857142857,0.3571428571428571,0.2857142857142857,1
CPP_negative_224,0.1176470588235294,0.4117647058823529,0.4117647058823529,0.0,0.1176470588235294,0.7058823529411765,0.1764705882352941,0.3529411764705882,0.3529411764705882,0.1176470588235294,0.5294117647058824,0.2941176470588235,0.4117647058823529,0.2352941176470588,0.1176470588235294,0.1764705882352941,0.3529411764705882,0.3529411764705882,0.0,0.5294117647058824,0.1176470588235294,0.3529411764705882,0.1764705882352941,0.3529411764705882,0.4117647058823529,0.4117647058823529,0.1176470588235294,0.3529411764705882,0.1764705882352941,0.3529411764705882,0.5294117647058824,0.0,0.0,0.3529411764705882,0.0,0.0,0.5294117647058824,0.1176470588235294,0.0,0
CPP_negative_225,0.2222222222222222,0.2777777777777778,0.1666666666666666,0.0555555555555555,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2777777777777778,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1111111111111111,0.1666666666666666,0.2777777777777778,0.0555555555555555,0.2222222222222222,0.3888888888888889,0.0555555555555555,0.1111111111111111,0.1666666666666666,0.2777777777777778,0.1666666666666666,0.2222222222222222,0.1666666666666666,0.1666666666666666,0.2777777777777778,0.2222222222222222,0.1666666666666666,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.0,0.0,0.1666666666666666,0.2222222222222222,0.1666666666666666,0.2777777777777778,0.2222222222222222,0.2222222222222222,0
CPP_negative_226,0.3,0.2,0.0,0.1,0.1,0.2,0.2,0.3,0.0,0.2,0.0,0.3,0.3,0.0,0.0,0.4,0.2,0.0,0.2,0.3,0.0,0.0,0.4,0.2,0.1,0.2,0.3,0.1,0.3,0.3,0.5,0.0,0.0,0.3,0.2,0.0,0.4,0.2,0.1,0
CPP_negative_227,0.054054054054054,0.3513513513513513,0.4594594594594595,0.0,0.0,0.8108108108108109,0.054054054054054,0.4594594594594595,0.3513513513513513,0.054054054054054,0.3513513513513513,0.4594594594594595,0.1351351351351351,0.2702702702702703,0.0,0.054054054054054,0.3513513513513513,0.4594594594594595,0.0,0.4054054054054054,0.0,0.4594594594594595,0.054054054054054,0.3513513513513513,0.4594594594594595,0.3513513513513513,0.054054054054054,0.4594594594594595,0.054054054054054,0.3513513513513513,0.4054054054054054,0.0,0.0,0.2702702702702703,0.0,0.0,0.4054054054054054,0.0,0.0,0
CPP_negative_228,0.0952380952380952,0.2857142857142857,0.2857142857142857,0.1904761904761904,0.1428571428571428,0.3333333333333333,0.0952380952380952,0.2857142857142857,0.0952380952380952,0.0476190476190476,0.1904761904761904,0.3809523809523809,0.2857142857142857,0.1904761904761904,0.2857142857142857,0.0952380952380952,0.3809523809523809,0.0952380952380952,0.0476190476190476,0.3333333333333333,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.238095238095238,0.1904761904761904,0.3809523809523809,0.0952380952380952,0.1428571428571428,0.0952380952380952,0.238095238095238,0.1428571428571428,0.0,0.1428571428571428,0.4761904761904761,0.0476190476190476,0.0952380952380952,0.3333333333333333,0.1428571428571428,0.0476190476190476,0
CPP_positive_229,0.25,0.25,0.125,0.375,0.25,0.0,0.375,0.25,0.0,0.1875,0.3125,0.1875,0.25,0.25,0.0,0.3125,0.1875,0.1875,0.125,0.375,0.125,0.0625,0.3125,0.1875,0.1875,0.3125,0.1875,0.125,0.25,0.25,0.25,0.0,0.25,0.375,0.125,0.25,0.3125,0.1875,0.1875,1
CPP_negative_230,0.1052631578947368,0.3157894736842105,0.1578947368421052,0.1052631578947368,0.2105263157894736,0.2631578947368421,0.1052631578947368,0.2631578947368421,0.2105263157894736,0.1052631578947368,0.3157894736842105,0.1578947368421052,0.4210526315789473,0.1052631578947368,0.1052631578947368,0.1578947368421052,0.3684210526315789,0.1052631578947368,0.0526315789473684,0.2631578947368421,0.2631578947368421,0.1052631578947368,0.1578947368421052,0.2631578947368421,0.1578947368421052,0.3157894736842105,0.1052631578947368,0.1052631578947368,0.1578947368421052,0.2631578947368421,0.3157894736842105,0.0,0.0,0.2105263157894736,0.2105263157894736,0.1052631578947368,0.4210526315789473,0.1052631578947368,0.0,0
CPP_negative_231,0.5,0.3,0.2,0.3,0.3,0.1,0.4,0.4,0.0,0.2,0.3,0.2,0.4,0.1,0.0,0.2,0.3,0.2,0.3,0.5,0.0,0.4,0.3,0.2,0.2,0.3,0.5,0.4,0.2,0.3,0.4,0.0,0.2,0.3,0.1,0.4,0.3,0.2,0.5,0
CPP_positive_232,0.2,0.4,0.0,0.3,0.3,0.1,0.1,0.1,0.1,0.2,0.4,0.0,0.3,0.3,0.1,0.5,0.1,0.1,0.1,0.6,0.0,0.2,0.0,0.6,0.0,0.4,0.2,0.2,0.0,0.6,0.2,0.0,0.3,0.4,0.1,0.0,0.5,0.1,0.1,1
CPP_negative_233,0.2352941176470588,0.1176470588235294,0.4705882352941176,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2352941176470588,0.4705882352941176,0.1176470588235294,0.1764705882352941,0.4117647058823529,0.1764705882352941,0.5882352941176471,0.0,0.0,0.2352941176470588,0.1176470588235294,0.4705882352941176,0.1764705882352941,0.1764705882352941,0.4117647058823529,0.4705882352941176,0.2352941176470588,0.1176470588235294,0.4705882352941176,0.1176470588235294,0.2352941176470588,0.4705882352941176,0.2352941176470588,0.1176470588235294,0.3529411764705882,0.0,0.0,0.5882352941176471,0.0,0.0,0.1764705882352941,0.4117647058823529,0.1764705882352941,0
CPP_positive_234,0.1333333333333333,0.4666666666666667,0.0,0.4666666666666667,0.1333333333333333,0.0666666666666666,0.4666666666666667,0.0666666666666666,0.0666666666666666,0.0,0.4666666666666667,0.0,0.2,0.2666666666666666,0.0666666666666666,0.2,0.4,0.0,0.1333333333333333,0.3333333333333333,0.1333333333333333,0.4,0.3333333333333333,0.0,0.0,0.4666666666666667,0.1333333333333333,0.1333333333333333,0.3333333333333333,0.0,0.0666666666666666,0.0666666666666666,0.5333333333333333,0.2,0.3333333333333333,0.2666666666666666,0.3333333333333333,0.0,0.2666666666666666,1
CPP_positive_235,0.2857142857142857,0.0952380952380952,0.1904761904761904,0.1428571428571428,0.238095238095238,0.0476190476190476,0.1904761904761904,0.1904761904761904,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0476190476190476,0.0476190476190476,0.3333333333333333,0.0476190476190476,0.1428571428571428,0.238095238095238,0.0952380952380952,0.0952380952380952,0.2857142857142857,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.0952380952380952,0.2857142857142857,0.2857142857142857,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.0,0.1904761904761904,0.3333333333333333,0.1904761904761904,0.0476190476190476,0.1904761904761904,0.1904761904761904,0.1904761904761904,1
CPP_positive_236,0.074074074074074,0.2592592592592592,0.2592592592592592,0.2592592592592592,0.2592592592592592,0.1111111111111111,0.1851851851851851,0.3333333333333333,0.037037037037037,0.074074074074074,0.3333333333333333,0.1851851851851851,0.2592592592592592,0.2592592592592592,0.1851851851851851,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.4074074074074074,0.1111111111111111,0.2222222222222222,0.2962962962962963,0.1481481481481481,0.2222222222222222,0.2962962962962963,0.1111111111111111,0.074074074074074,0.2222222222222222,0.2222222222222222,0.037037037037037,0.037037037037037,0.2222222222222222,0.2222222222222222,0.074074074074074,0.2222222222222222,0.2592592592592592,0.3703703703703703,0.074074074074074,1
CPP_positive_237,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,1
CPP_positive_238,0.375,0.0,0.1875,0.3125,0.0625,0.1875,0.125,0.0625,0.1875,0.3125,0.0625,0.125,0.25,0.0,0.125,0.3125,0.0625,0.125,0.25,0.125,0.125,0.3125,0.125,0.25,0.125,0.0625,0.3125,0.25,0.0625,0.3125,0.125,0.0,0.125,0.0625,0.25,0.25,0.0625,0.1875,0.3125,1
CPP_negative_239,0.08,0.16,0.36,0.2,0.24,0.2,0.12,0.24,0.12,0.16,0.32,0.2,0.44,0.16,0.16,0.12,0.28,0.16,0.08,0.16,0.44,0.28,0.16,0.16,0.36,0.16,0.08,0.2,0.16,0.16,0.16,0.0,0.0,0.32,0.28,0.08,0.2,0.36,0.04,0
CPP_positive_240,0.0357142857142857,0.3928571428571428,0.25,0.1785714285714285,0.3571428571428571,0.0714285714285714,0.25,0.1785714285714285,0.0357142857142857,0.0714285714285714,0.5357142857142857,0.1071428571428571,0.1428571428571428,0.5,0.0714285714285714,0.2142857142857142,0.3571428571428571,0.0714285714285714,0.0714285714285714,0.25,0.3928571428571428,0.2857142857142857,0.2142857142857142,0.1071428571428571,0.2142857142857142,0.4285714285714285,0.0714285714285714,0.1785714285714285,0.1071428571428571,0.2142857142857142,0.0357142857142857,0.0,0.1428571428571428,0.1428571428571428,0.1785714285714285,0.4285714285714285,0.3928571428571428,0.25,0.0357142857142857,1
CPP_negative_241,0.0,0.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0
CPP_negative_242,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.3636363636363636,0.0,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.0,0.0,0.3636363636363636,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.1818181818181818,0.0,0.0,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.3636363636363636,0
CPP_positive_243,0.3333333333333333,0.4,0.1333333333333333,0.2666666666666666,0.4,0.2666666666666666,0.0666666666666666,0.4,0.0,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.2,0.4,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.0,0.2666666666666666,0.4666666666666667,0.1333333333333333,0.2,0.2,0.2,0.1333333333333333,0.4,0.2666666666666666,0.0666666666666666,0.2,0.2,0.2,0.0,0.4,0.4666666666666667,0.3333333333333333,0.0666666666666666,0.5333333333333333,0.0,0.2,1
CPP_negative_244,0.3636363636363636,0.0,0.2727272727272727,0.2727272727272727,0.4545454545454545,0.2727272727272727,0.0909090909090909,0.4545454545454545,0.0909090909090909,0.2727272727272727,0.3636363636363636,0.0909090909090909,0.4545454545454545,0.0,0.1818181818181818,0.3636363636363636,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.3636363636363636,0.2727272727272727,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.1818181818181818,0.3636363636363636,0.1818181818181818,0.0,0.1818181818181818,0.3636363636363636,0.0909090909090909,0.3636363636363636,0.0909090909090909,0.1818181818181818,0.2727272727272727,0
CPP_negative_245,0.2105263157894736,0.3157894736842105,0.0526315789473684,0.1578947368421052,0.1578947368421052,0.4210526315789473,0.1578947368421052,0.3684210526315789,0.2105263157894736,0.1578947368421052,0.2105263157894736,0.1578947368421052,0.4210526315789473,0.0526315789473684,0.1578947368421052,0.1578947368421052,0.3157894736842105,0.0526315789473684,0.1052631578947368,0.4210526315789473,0.0526315789473684,0.3157894736842105,0.2631578947368421,0.1052631578947368,0.0526315789473684,0.3157894736842105,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.1578947368421052,0.2631578947368421,0.0526315789473684,0.1578947368421052,0.2631578947368421,0.2105263157894736,0.0526315789473684,0.4210526315789473,0.1052631578947368,0.1052631578947368,0
CPP_negative_246,0.5454545454545454,0.0,0.0,0.5454545454545454,0.2727272727272727,0.0,0.1818181818181818,0.2727272727272727,0.0,0.5454545454545454,0.2727272727272727,0.0,0.6363636363636364,0.0,0.0,0.6363636363636364,0.0,0.0,0.1818181818181818,0.1818181818181818,0.4545454545454545,0.0909090909090909,0.5454545454545454,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.4545454545454545,0.2727272727272727,0.3636363636363636,0.2727272727272727,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.3636363636363636,0.1818181818181818,0.0,0.3636363636363636,0
CPP_negative_247,0.1111111111111111,0.3888888888888889,0.0,0.0555555555555555,0.3888888888888889,0.0,0.1111111111111111,0.3888888888888889,0.0,0.0555555555555555,0.3888888888888889,0.0,0.1111111111111111,0.3888888888888889,0.0,0.1111111111111111,0.3888888888888889,0.0,0.0,0.2777777777777778,0.2222222222222222,0.0555555555555555,0.0555555555555555,0.3888888888888889,0.0,0.3888888888888889,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.3888888888888889,0.0555555555555555,0.0,0.0,0.2222222222222222,0.0555555555555555,0.1666666666666666,0.4444444444444444,0.0555555555555555,0.0555555555555555,0
CPP_positive_248,0.2,0.4,0.2,0.1,0.6,0.0,0.0,0.2,0.0,0.1,0.6,0.0,0.1,0.6,0.0,0.6,0.0,0.2,0.1,0.5,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0.0,0.0,0.2,0.3,0.2,0.2,0.5,0.2,0.1,1
CPP_negative_249,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.3636363636363636,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.1818181818181818,0.1818181818181818,0.4545454545454545,0.0909090909090909,0.4545454545454545,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.1818181818181818,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.4545454545454545,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.1818181818181818,0.0909090909090909,0.4545454545454545,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.3636363636363636,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.2727272727272727,0
CPP_positive_250,0.2307692307692307,0.0,0.3076923076923077,0.0769230769230769,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.3846153846153846,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.2307692307692307,0.1538461538461538,0.3076923076923077,0.0769230769230769,0.0,0.3076923076923077,0.3076923076923077,0.0769230769230769,0.3846153846153846,0.2307692307692307,0.0769230769230769,0.1538461538461538,0.3076923076923077,0.0769230769230769,0.3846153846153846,0.0,0.0,0.1538461538461538,0.0769230769230769,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.2307692307692307,0.1538461538461538,1
CPP_positive_251,0.25,0.375,0.3125,0.25,0.1875,0.25,0.25,0.1875,0.25,0.0625,0.625,0.1875,0.5625,0.125,0.0625,0.125,0.625,0.0625,0.0625,0.5,0.1875,0.1875,0.25,0.1875,0.1875,0.625,0.125,0.125,0.0625,0.375,0.25,0.0,0.125,0.3125,0.1875,0.125,0.375,0.1875,0.25,1
