name,CTDC_hydrophobicity_PRAM900101.G1,CTDC_hydrophobicity_PRAM900101.G2,CTDC_hydrophobicity_PRAM900101.G3,CTDC_hydrophobicity_ARGP820101.G1,CTDC_hydrophobicity_ARGP820101.G2,CTDC_hydrophobicity_ARGP820101.G3,CTDC_hydrophobicity_ZIMJ680101.G1,CTDC_hydrophobicity_ZIMJ680101.G2,CTDC_hydrophobicity_ZIMJ680101.G3,CTDC_hydrophobicity_PONP930101.G1,CTDC_hydrophobicity_PONP930101.G2,CTDC_hydrophobicity_PONP930101.G3,CTDC_hydrophobicity_CASG920101.G1,CTDC_hydrophobicity_CASG920101.G2,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_ENGD860101.G1,CTDC_hydrophobicity_ENGD860101.G2,CTDC_hydrophobicity_ENGD860101.G3,CTDC_hydrophobicity_FASG890101.G1,CTDC_hydrophobicity_FASG890101.G2,CTDC_hydrophobicity_FASG890101.G3,CTDC_normwaalsvolume.G1,CTDC_normwaalsvolume.G2,CTDC_normwaalsvolume.G3,CTDC_polarity.G1,CTDC_polarity.G2,CTDC_polarity.G3,CTDC_polarizability.G1,CTDC_polarizability.G2,CTDC_polarizability.G3,CTDC_charge.G1,CTDC_charge.G2,CTDC_charge.G3,CTDC_secondarystruct.G1,CTDC_secondarystruct.G2,CTDC_secondarystruct.G3,CTDC_solventaccess.G1,CTDC_solventaccess.G2,CTDC_solventaccess.G3,target
CPP_positive_134,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.5,0.1666666666666667,0.4166666666666667,0.4166666666666667,0.1666666666666665,0.3333333333333333,0.25,0.4166666666666667,0.3333333333333333,0.5,0.1666666666666667,0.4166666666666667,0.1666666666666666,0.4166666666666666,0.3333333333333333,0.0,0.6666666666666667,0.1666666666666666,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.1666666666666666,0.4166666666666666,0.1666666666666666,0.4166666666666667,0.4166666666666667,0.0,0.8333333333333334,0.1666666666666666,0.5833333333333334,0.3333333333333333,0.0833333333333333,0.4166666666666667,0.25,0.3333333333333332,1
CPP_negative_135,0.4375,0.0,0.5625,0.0,0.5625,0.4375,0.125,0.4375,0.4375,0.3125,0.125,0.5625,0.4375,0.4375,0.125,0.4375,0.0,0.5625,0.4375,0.0,0.5625,0.0,0.5,0.5,0.5625,0.0,0.4375,0.0,0.5,0.5,0.4375,0.5625,0.0,0.75,0.25,0.0,0.5625,0.4375,0.0,0
CPP_positive_136,0.3043478260869565,0.3478260869565217,0.3478260869565217,0.391304347826087,0.391304347826087,0.2173913043478261,0.4782608695652174,0.3043478260869565,0.217391304347826,0.391304347826087,0.217391304347826,0.391304347826087,0.4347826086956521,0.4782608695652174,0.0869565217391304,0.4782608695652174,0.1739130434782608,0.3478260869565217,0.217391304347826,0.217391304347826,0.5652173913043479,0.2608695652173913,0.391304347826087,0.3478260869565217,0.391304347826087,0.217391304347826,0.391304347826087,0.217391304347826,0.4347826086956521,0.3478260869565218,0.0,0.8695652173913043,0.1304347826086956,0.5217391304347826,0.1739130434782608,0.3043478260869565,0.3043478260869565,0.3043478260869565,0.3913043478260869,1
CPP_positive_137,0.46875,0.25,0.28125,0.34375,0.46875,0.1875,0.4375,0.40625,0.15625,0.53125,0.15625,0.3125,0.625,0.21875,0.15625,0.59375,0.15625,0.25,0.40625,0.21875,0.375,0.21875,0.28125,0.5,0.3125,0.15625,0.53125,0.15625,0.34375,0.5,0.25,0.65625,0.09375,0.5,0.28125,0.21875,0.21875,0.46875,0.3125,1
CPP_negative_138,0.1666666666666666,0.5,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,5.551115123125783e-17,0.6666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.5,0.3333333333333333,0.5,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.5,0.1666666666666667,0.0,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.1666666666666666,0.5000000000000001,0.3333333333333333,0.1666666666666666,0.5000000000000001,0
CPP_negative_139,0.2352941176470588,0.5882352941176471,0.176470588235294,0.5294117647058824,0.4705882352941176,0.0,0.8235294117647058,0.1764705882352941,2.775557561562892e-17,0.1764705882352941,0.6470588235294118,0.176470588235294,0.7647058823529411,0.0588235294117647,0.1764705882352941,0.2352941176470588,0.5882352941176471,0.176470588235294,0.4117647058823529,0.3529411764705882,0.2352941176470588,0.7647058823529411,0.0,0.2352941176470588,0.1764705882352941,0.5882352941176471,0.2352941176470587,0.5882352941176471,0.1764705882352941,0.2352941176470588,0.2352941176470588,0.7647058823529411,0.0,0.2941176470588235,0.1764705882352941,0.5294117647058822,0.5882352941176471,0.2352941176470588,0.1764705882352941,0
CPP_negative_140,0.7368421052631579,0.1578947368421052,0.1052631578947368,0.3157894736842105,0.631578947368421,0.0526315789473684,0.9473684210526316,0.0526315789473684,5.551115123125783e-17,0.2631578947368421,0.631578947368421,0.1052631578947369,0.8421052631578947,0.0526315789473684,0.1052631578947368,0.7368421052631579,0.2105263157894736,0.0526315789473684,0.6842105263157895,0.1578947368421052,0.1578947368421052,0.2105263157894736,0.2105263157894736,0.5789473684210527,0.1052631578947368,0.1578947368421052,0.736842105263158,0.1578947368421052,0.2631578947368421,0.5789473684210527,0.5263157894736842,0.4210526315789473,0.0526315789473684,0.7368421052631579,0.1578947368421052,0.1052631578947368,0.2105263157894736,0.7368421052631579,0.0526315789473684,0
CPP_negative_141,0.2142857142857142,0.4642857142857143,0.3214285714285714,0.0,0.6785714285714286,0.3214285714285714,0.2857142857142857,0.3928571428571428,0.3214285714285714,0.0714285714285714,0.6071428571428571,0.3214285714285715,0.2142857142857142,0.7857142857142857,0.0,0.5357142857142857,0.1428571428571428,0.3214285714285714,0.2142857142857142,0.0,0.7857142857142857,0.1428571428571428,0.3214285714285714,0.5357142857142858,0.3214285714285714,0.1428571428571428,0.5357142857142858,0.1428571428571428,0.3214285714285714,0.5357142857142858,0.2142857142857142,0.7857142857142857,0.0,1.0,0.0,0.0,0.4642857142857143,0.2142857142857142,0.3214285714285714,0
CPP_negative_142,0.6666666666666666,0.0666666666666666,0.2666666666666667,0.2666666666666666,0.5333333333333333,0.2,0.5333333333333333,0.3333333333333333,0.1333333333333333,0.5333333333333333,0.2,0.2666666666666666,0.7333333333333333,0.0666666666666666,0.2,0.6666666666666666,0.1333333333333333,0.2,0.6666666666666666,0.0666666666666666,0.2666666666666667,0.1333333333333333,0.2666666666666666,0.6000000000000001,0.2666666666666666,0.0666666666666666,0.6666666666666667,0.1333333333333333,0.2666666666666666,0.6000000000000001,0.4666666666666667,0.4666666666666667,0.0666666666666666,0.5333333333333333,0.2666666666666666,0.2,0.2666666666666666,0.6666666666666666,0.0666666666666667,0
CPP_positive_143,0.2758620689655172,0.3448275862068966,0.3793103448275862,0.3793103448275862,0.3793103448275862,0.2413793103448276,0.5862068965517241,0.2758620689655172,0.1379310344827586,0.3793103448275862,0.1724137931034483,0.4482758620689655,0.4482758620689655,0.3448275862068966,0.2068965517241379,0.3793103448275862,0.3448275862068966,0.2758620689655172,0.3103448275862069,0.1379310344827586,0.5517241379310345,0.3448275862068966,0.2413793103448276,0.4137931034482758,0.4482758620689655,0.2413793103448276,0.3103448275862068,0.2758620689655172,0.3103448275862069,0.4137931034482758,0.0689655172413793,0.8275862068965517,0.1034482758620689,0.4482758620689655,0.3793103448275862,0.1724137931034483,0.3793103448275862,0.2758620689655172,0.3448275862068966,1
CPP_positive_144,0.2666666666666666,0.4,0.3333333333333333,0.3333333333333333,0.4,0.2666666666666667,0.5333333333333333,0.2666666666666666,0.2,0.2666666666666666,0.3333333333333333,0.4000000000000001,0.4,0.4,0.1999999999999999,0.4666666666666667,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.2666666666666666,0.6000000000000001,0.2666666666666666,0.3333333333333333,0.4000000000000001,0.4,0.2,0.3999999999999999,0.2,0.4,0.4,0.0666666666666666,0.8666666666666667,0.0666666666666666,0.4666666666666667,0.3333333333333333,0.2,0.4,0.2666666666666666,0.3333333333333333,1
CPP_negative_145,0.0,0.5833333333333334,0.4166666666666666,0.25,0.4166666666666667,0.3333333333333333,0.5833333333333334,0.25,0.1666666666666666,0.0833333333333333,0.5,0.4166666666666666,0.25,0.5,0.25,0.1666666666666666,0.5833333333333334,0.25,0.0833333333333333,0.1666666666666666,0.75,0.4166666666666667,0.1666666666666666,0.4166666666666666,0.4166666666666667,0.4166666666666667,0.1666666666666665,0.4166666666666667,0.1666666666666666,0.4166666666666666,0.0,1.0,0.0,0.4166666666666667,0.3333333333333333,0.2499999999999999,0.75,0.0,0.25,0
CPP_negative_146,0.0476190476190476,0.5238095238095238,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.4285714285714286,0.238095238095238,0.3333333333333333,0.4285714285714285,0.0476190476190476,0.4761904761904761,0.4761904761904761,0.1428571428571428,0.7142857142857143,0.1428571428571429,0.3809523809523809,0.1904761904761904,0.4285714285714286,0.0,0.1428571428571428,0.8571428571428572,0.238095238095238,0.4285714285714285,0.3333333333333333,0.4761904761904761,0.1904761904761904,0.3333333333333333,0.1904761904761904,0.4761904761904761,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.1904761904761904,0.1428571428571429,0.6190476190476191,0.0476190476190476,0.3333333333333333,0
CPP_positive_147,0.3333333333333333,0.2666666666666666,0.4000000000000001,0.2666666666666666,0.4666666666666667,0.2666666666666667,0.6,0.2666666666666666,0.1333333333333333,0.2,0.4,0.4,0.4,0.3333333333333333,0.2666666666666666,0.4666666666666667,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.6000000000000001,0.2,0.2,0.6000000000000001,0.4,0.1333333333333333,0.4666666666666667,0.2,0.2,0.6000000000000001,0.1333333333333333,0.7333333333333333,0.1333333333333334,0.4666666666666667,0.3333333333333333,0.2,0.4666666666666667,0.3333333333333333,0.2,1
CPP_positive_148,0.0344827586206896,0.4827586206896552,0.4827586206896552,0.1379310344827586,0.5172413793103449,0.3448275862068964,0.3103448275862069,0.3793103448275862,0.3103448275862069,0.1034482758620689,0.2758620689655172,0.6206896551724138,0.1724137931034483,0.6896551724137931,0.1379310344827585,0.2758620689655172,0.2758620689655172,0.4482758620689655,0.0689655172413793,0.1034482758620689,0.8275862068965517,0.2758620689655172,0.2413793103448276,0.4827586206896551,0.6206896551724138,0.2413793103448276,0.1379310344827586,0.2413793103448276,0.2758620689655172,0.4827586206896551,0.0344827586206896,0.9655172413793104,0.0,0.4827586206896552,0.4482758620689655,0.0689655172413792,0.4827586206896552,0.0344827586206896,0.4827586206896551,1
CPP_negative_149,0.4074074074074074,0.3703703703703703,0.2222222222222222,0.3703703703703703,0.4444444444444444,0.1851851851851852,0.7407407407407407,0.1111111111111111,0.1481481481481482,0.2962962962962963,0.4814814814814814,0.2222222222222222,0.6666666666666666,0.2592592592592592,0.0740740740740741,0.4074074074074074,0.4074074074074074,0.1851851851851851,0.4814814814814814,0.1851851851851851,0.3333333333333334,0.3703703703703703,0.2962962962962963,0.3333333333333333,0.2222222222222222,0.3703703703703703,0.4074074074074074,0.3703703703703703,0.2962962962962963,0.3333333333333333,0.2962962962962963,0.6666666666666666,0.037037037037037,0.6296296296296297,0.1481481481481481,0.2222222222222222,0.4814814814814814,0.4074074074074074,0.1111111111111112,0
CPP_negative_150,0.4,0.2666666666666666,0.3333333333333333,0.2,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.2,0.2666666666666666,0.4,0.2,0.3999999999999999,0.5333333333333333,0.1333333333333333,0.3333333333333333,0.6,0.2666666666666666,0.1333333333333333,0.4666666666666667,0.0666666666666666,0.4666666666666667,0.2,0.1333333333333333,0.6666666666666667,0.4,0.1333333333333333,0.4666666666666667,0.1333333333333333,0.2,0.6666666666666667,0.2666666666666666,0.6666666666666666,0.0666666666666667,0.4,0.4,0.1999999999999999,0.3333333333333333,0.4,0.2666666666666667,0
CPP_positive_151,0.1818181818181818,0.4545454545454545,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.4545454545454545,0.3636363636363636,0.1818181818181817,0.4545454545454545,0.1818181818181818,0.3636363636363636,0.0,0.4545454545454545,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.4545454545454546,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.1818181818181818,0.3636363636363636,0.4545454545454545,0.0,1.0,0.0,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.3636363636363636,0.1818181818181818,0.4545454545454545,1
CPP_negative_152,0.2222222222222222,0.4074074074074074,0.3703703703703704,0.2592592592592592,0.3333333333333333,0.4074074074074074,0.4814814814814814,0.1481481481481481,0.3703703703703704,0.2962962962962963,0.2962962962962963,0.4074074074074074,0.4074074074074074,0.4814814814814814,0.1111111111111111,0.2592592592592592,0.4074074074074074,0.3333333333333333,0.1851851851851851,0.2222222222222222,0.5925925925925927,0.3703703703703703,0.4074074074074074,0.2222222222222222,0.4074074074074074,0.3703703703703703,0.2222222222222222,0.3703703703703703,0.4074074074074074,0.2222222222222222,0.1481481481481481,0.8518518518518519,0.0,0.5925925925925926,0.1851851851851851,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.1111111111111111,0
CPP_negative_153,0.56,0.24,0.1999999999999999,0.24,0.64,0.12,0.76,0.12,0.12,0.24,0.56,0.1999999999999999,0.68,0.16,0.1599999999999999,0.6,0.2,0.2,0.56,0.12,0.3199999999999999,0.44,0.12,0.44,0.2,0.24,0.56,0.28,0.28,0.4399999999999999,0.4,0.48,0.12,0.6,0.16,0.24,0.36,0.56,0.0799999999999999,0
CPP_negative_154,0.7368421052631579,0.2631578947368421,5.551115123125783e-17,0.2631578947368421,0.6842105263157895,0.0526315789473684,0.8421052631578947,0.1052631578947368,0.0526315789473684,0.1578947368421052,0.7894736842105263,0.0526315789473683,0.9473684210526316,0.0526315789473684,5.551115123125783e-17,0.7894736842105263,0.2105263157894736,0.0,0.7368421052631579,0.2105263157894736,0.0526315789473684,0.2105263157894736,0.0526315789473684,0.736842105263158,0.0526315789473684,0.2105263157894736,0.736842105263158,0.2105263157894736,0.0526315789473684,0.736842105263158,0.6842105263157895,0.3157894736842105,0.0,0.7368421052631579,0.0526315789473684,0.2105263157894737,0.2105263157894736,0.7368421052631579,0.0526315789473684,0
CPP_negative_155,0.8235294117647058,0.1176470588235294,0.0588235294117647,0.2352941176470588,0.7647058823529411,0.0,0.7058823529411765,0.2941176470588235,-5.551115123125783e-17,0.4705882352941176,0.4705882352941176,0.0588235294117647,0.9411764705882352,0.0,0.0588235294117647,0.8235294117647058,0.1176470588235294,0.0588235294117647,0.9411764705882352,0.0,0.0588235294117647,0.1764705882352941,0.1176470588235294,0.7058823529411764,0.0588235294117647,0.1176470588235294,0.8235294117647058,0.1176470588235294,0.1764705882352941,0.7058823529411764,0.7058823529411765,0.1764705882352941,0.1176470588235293,0.8235294117647058,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.8235294117647058,0.1176470588235294,0
CPP_positive_156,0.3181818181818182,0.4090909090909091,0.2727272727272727,0.5,0.2272727272727272,0.2727272727272727,0.5,0.2272727272727272,0.2727272727272727,0.5,0.1363636363636363,0.3636363636363636,0.5909090909090909,0.3181818181818182,0.0909090909090908,0.5,0.2272727272727272,0.2727272727272727,0.4090909090909091,0.1818181818181818,0.409090909090909,0.2727272727272727,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.2272727272727272,0.4090909090909091,0.3636363636363636,0.0454545454545454,0.9090909090909092,0.0454545454545455,0.5454545454545454,0.2272727272727272,0.2272727272727273,0.2272727272727272,0.3181818181818182,0.4545454545454545,1
CPP_negative_157,0.3333333333333333,0.4166666666666667,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.5833333333333334,0.0833333333333333,0.3333333333333333,0.5,0.25,0.25,0.5,0.4166666666666667,0.0833333333333333,0.5,0.25,0.25,0.0833333333333333,0.4166666666666667,0.4999999999999999,0.4166666666666667,0.5,0.0833333333333332,0.25,0.4166666666666667,0.3333333333333333,0.25,0.6666666666666666,0.0833333333333333,0.0,0.9166666666666666,0.0833333333333333,0.4166666666666667,0.1666666666666666,0.4166666666666666,0.5,0.3333333333333333,0.1666666666666666,0
CPP_positive_158,0.3333333333333333,0.4444444444444444,0.2222222222222223,0.3333333333333333,0.3888888888888889,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.3888888888888889,0.3888888888888889,0.5,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.6111111111111112,0.2222222222222222,0.1666666666666666,0.6111111111111112,0.3888888888888889,0.1111111111111111,0.5,0.2222222222222222,0.1666666666666666,0.6111111111111112,0.0555555555555555,0.8333333333333334,0.111111111111111,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.1666666666666666,0.3333333333333333,0.5,1
CPP_negative_159,0.5,0.3571428571428571,0.1428571428571428,0.2857142857142857,0.6428571428571429,0.0714285714285714,0.5,0.4285714285714285,0.0714285714285714,0.6428571428571429,0.2142857142857142,0.1428571428571428,0.7857142857142857,0.1428571428571428,0.0714285714285714,0.5,0.3571428571428571,0.1428571428571428,0.5714285714285714,0.2142857142857142,0.2142857142857143,0.4285714285714285,0.0714285714285714,0.5,0.1428571428571428,0.3571428571428571,0.5,0.3571428571428571,0.1428571428571428,0.4999999999999999,0.5,0.5,0.0,0.6428571428571429,0.2857142857142857,0.0714285714285714,0.2142857142857142,0.5,0.2857142857142857,0
CPP_positive_160,0.3409090909090909,0.3863636363636363,0.2727272727272728,0.3863636363636363,0.2954545454545454,0.3181818181818182,0.5454545454545454,0.1818181818181818,0.2727272727272727,0.4318181818181818,0.2045454545454545,0.3636363636363635,0.5454545454545454,0.2727272727272727,0.1818181818181818,0.5227272727272727,0.25,0.2272727272727273,0.3181818181818182,0.2272727272727272,0.4545454545454546,0.2954545454545454,0.2954545454545454,0.4090909090909091,0.3636363636363636,0.25,0.3863636363636363,0.2272727272727272,0.3636363636363636,0.409090909090909,0.1136363636363636,0.7954545454545454,0.0909090909090909,0.4090909090909091,0.3181818181818182,0.2727272727272726,0.2954545454545454,0.3409090909090909,0.3636363636363637,1
CPP_positive_161,0.2285714285714285,0.4285714285714285,0.3428571428571429,0.3142857142857143,0.3714285714285714,0.3142857142857143,0.4,0.3428571428571428,0.2571428571428571,0.5428571428571428,0.0571428571428571,0.4,0.6,0.2571428571428571,0.1428571428571429,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.3142857142857143,0.2857142857142857,0.4,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.4,0.3714285714285714,0.2285714285714285,0.2285714285714285,0.3428571428571428,0.4285714285714286,0.1428571428571428,0.8285714285714286,0.0285714285714285,0.3714285714285714,0.3142857142857143,0.3142857142857143,0.2285714285714285,0.2285714285714285,0.5428571428571429,1
CPP_negative_162,0.4473684210526316,0.1578947368421052,0.3947368421052631,0.0,0.6052631578947368,0.3947368421052631,0.1578947368421052,0.4473684210526316,0.3947368421052631,0.4473684210526316,0.1578947368421052,0.3947368421052631,0.4473684210526316,0.3157894736842105,0.2368421052631578,0.4473684210526316,0.1578947368421052,0.3947368421052631,0.4473684210526316,0.0,0.5526315789473684,0.1578947368421052,0.3947368421052631,0.4473684210526315,0.3947368421052631,0.1578947368421052,0.4473684210526316,0.1578947368421052,0.3947368421052631,0.4473684210526315,0.4473684210526316,0.5526315789473685,-1.1102230246251563e-16,0.7631578947368421,0.2368421052631578,-2.775557561562892e-17,0.5526315789473685,0.4473684210526316,-5.551115123125783e-17,0
CPP_negative_163,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.25,0.1666666666666666,0.5833333333333334,0.4166666666666667,0.0833333333333333,0.4999999999999999,0.5,0.0833333333333333,0.4166666666666667,0.5833333333333334,0.0833333333333333,0.3333333333333333,0.5833333333333334,0.1666666666666666,0.2499999999999999,0.4166666666666667,0.1666666666666666,0.4166666666666666,0.4166666666666667,0.0,0.5833333333333333,0.4166666666666667,0.25,0.3333333333333332,0.25,0.1666666666666666,0.5833333333333334,0.1666666666666666,0.6666666666666666,0.1666666666666667,0.1666666666666666,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333334,0
CPP_positive_164,0.2692307692307692,0.3846153846153846,0.3461538461538462,0.3846153846153846,0.2307692307692307,0.3846153846153846,0.4615384615384615,0.1923076923076923,0.3461538461538461,0.4230769230769231,0.1153846153846153,0.4615384615384614,0.4615384615384615,0.3846153846153846,0.1538461538461538,0.4615384615384615,0.2307692307692307,0.3076923076923076,0.3076923076923077,0.1538461538461538,0.5384615384615384,0.2692307692307692,0.3461538461538461,0.3846153846153847,0.4615384615384615,0.2307692307692307,0.3076923076923076,0.2307692307692307,0.3846153846153846,0.3846153846153845,0.0384615384615384,0.8076923076923077,0.1538461538461538,0.4615384615384615,0.3846153846153846,0.1538461538461538,0.3461538461538461,0.2692307692307692,0.3846153846153846,1
CPP_positive_165,0.1818181818181818,0.4545454545454545,0.3636363636363636,0.1818181818181818,0.6363636363636364,0.1818181818181817,0.5454545454545454,0.3636363636363636,0.0909090909090909,0.2727272727272727,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.4545454545454545,0.2727272727272727,0.2727272727272727,0.4545454545454545,0.2727272727272727,0.2727272727272727,0.0,0.7272727272727273,0.4545454545454545,0.0909090909090909,0.4545454545454545,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.1818181818181818,0.4545454545454545,0.0909090909090909,0.8181818181818182,0.0909090909090908,0.6363636363636364,0.2727272727272727,0.0909090909090909,0.5454545454545454,0.1818181818181818,0.2727272727272727,1
CPP_positive_166,0.3333333333333333,0.4166666666666667,0.25,0.4166666666666667,0.1666666666666666,0.4166666666666666,0.4166666666666667,0.1666666666666666,0.4166666666666666,0.5,0.1666666666666666,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.0833333333333333,0.6666666666666666,0.0833333333333333,0.25,0.1666666666666666,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.5,0.1666666666666667,0.3333333333333333,0.25,0.4166666666666667,0.1666666666666666,0.6666666666666666,0.1666666666666667,0.0,0.9166666666666666,0.0833333333333333,0.25,0.25,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333334,1
CPP_positive_167,0.282051282051282,0.3846153846153846,0.3333333333333333,0.282051282051282,0.4358974358974359,0.282051282051282,0.3846153846153846,0.3846153846153846,0.2307692307692307,0.3846153846153846,0.2564102564102564,0.358974358974359,0.4615384615384615,0.358974358974359,0.1794871794871794,0.5128205128205128,0.2051282051282051,0.2820512820512821,0.3076923076923077,0.1538461538461538,0.5384615384615384,0.3076923076923077,0.2564102564102564,0.4358974358974359,0.358974358974359,0.2051282051282051,0.4358974358974358,0.2051282051282051,0.358974358974359,0.4358974358974359,0.1282051282051282,0.7948717948717948,0.0769230769230769,0.5128205128205128,0.2564102564102564,0.2307692307692308,0.358974358974359,0.282051282051282,0.3589743589743589,1
CPP_negative_168,0.5833333333333334,0.1666666666666666,0.2499999999999999,0.1666666666666666,0.5,0.3333333333333333,0.5,0.1666666666666666,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.2499999999999999,0.75,0.25,0.0,0.75,0.0,0.25,0.5,0.25,0.25,0.1666666666666666,0.3333333333333333,0.5,0.25,0.1666666666666666,0.5833333333333334,0.0,0.5,0.5,0.4166666666666667,0.5833333333333334,-1.1102230246251563e-16,0.75,0.0,0.25,0.1666666666666666,0.5833333333333334,0.25,0
CPP_negative_169,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.0,0.6111111111111112,0.3888888888888888,0.3888888888888889,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.2777777777777778,0.6666666666666666,0.0555555555555555,0.2777777777777778,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.0,0.7222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.2777777777777778,0.7222222222222222,0.0,0.9444444444444444,0.0555555555555555,2.775557561562892e-17,0.7222222222222222,0.2777777777777778,0.0,0
CPP_positive_170,0.1818181818181818,0.4545454545454545,0.3636363636363636,0.3636363636363636,0.5454545454545454,0.0909090909090909,0.5454545454545454,0.3636363636363636,0.0909090909090909,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.4545454545454545,0.3636363636363636,0.1818181818181817,0.2727272727272727,0.3636363636363636,0.3636363636363636,0.2727272727272727,0.1818181818181818,0.5454545454545454,0.6363636363636364,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.4545454545454545,0.1818181818181818,0.3636363636363636,0.4545454545454545,0.1818181818181818,0.0,0.9090909090909092,0.0909090909090909,0.5454545454545454,0.1818181818181818,0.2727272727272727,0.4545454545454545,0.1818181818181818,0.3636363636363636,1
CPP_negative_171,0.0833333333333333,0.7916666666666666,0.125,0.5833333333333334,0.2083333333333333,0.2083333333333333,0.7083333333333334,0.0833333333333333,0.2083333333333333,0.5833333333333334,0.1666666666666666,0.2499999999999999,0.7083333333333334,0.2916666666666667,-5.551115123125783e-17,0.25,0.625,0.125,0.625,0.0833333333333333,0.2916666666666667,0.6666666666666666,0.125,0.2083333333333333,0.25,0.6666666666666666,0.0833333333333333,0.625,0.1666666666666666,0.2083333333333333,0.0833333333333333,0.9166666666666666,0.0,0.1666666666666666,0.2083333333333333,0.625,0.2083333333333333,0.0833333333333333,0.7083333333333333,0
CPP_negative_172,0.3125,0.46875,0.21875,0.46875,0.34375,0.1875,0.78125,0.03125,0.1875,0.375,0.40625,0.21875,0.53125,0.375,0.09375,0.3125,0.46875,0.21875,0.28125,0.25,0.46875,0.5625,0.3125,0.125,0.21875,0.46875,0.3125,0.5625,0.3125,0.125,0.0625,0.8125,0.125,0.5,0.21875,0.28125,0.5625,0.3125,0.125,0
CPP_negative_173,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333334,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.1102230246251563e-16,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666666,1.1102230246251563e-16,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333334,0
CPP_positive_174,0.3076923076923077,0.2307692307692307,0.4615384615384615,0.0769230769230769,0.6153846153846154,0.3076923076923077,0.3076923076923077,0.4615384615384615,0.2307692307692307,0.2307692307692307,0.3076923076923077,0.4615384615384614,0.3076923076923077,0.3846153846153846,0.3076923076923076,0.4615384615384615,0.1538461538461538,0.3846153846153846,0.3076923076923077,0.0,0.6923076923076923,0.0769230769230769,0.3076923076923077,0.6153846153846154,0.4615384615384615,0.0769230769230769,0.4615384615384615,0.0769230769230769,0.3076923076923077,0.6153846153846154,0.2307692307692307,0.6923076923076923,0.0769230769230768,0.6153846153846154,0.3846153846153846,-5.551115123125783e-17,0.4615384615384615,0.3076923076923077,0.2307692307692307,1
