name,type5_T1.G.1_T1.G.1_gap2,type5_T1.G.1_T1.G.2_gap2,type5_T1.G.1_T1.G.3_gap2,type5_T1.G.2_T1.G.1_gap2,type5_T1.G.2_T1.G.2_gap2,type5_T1.G.2_T1.G.3_gap2,type5_T1.G.3_T1.G.1_gap2,type5_T1.G.3_T1.G.2_gap2,type5_T1.G.3_T1.G.3_gap2,target
CPP_negative_290,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0
CPP_positive_291,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
CPP_negative_292,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_293,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_positive_294,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_295,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
CPP_positive_296,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_297,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
CPP_positive_298,8.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_299,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_300,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0
CPP_negative_301,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0
CPP_positive_302,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_303,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
CPP_positive_304,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_305,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1
CPP_negative_306,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_307,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0
CPP_positive_308,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_309,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_negative_310,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
CPP_positive_311,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_312,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_313,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
CPP_positive_314,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_315,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_316,5.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1
CPP_positive_317,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_318,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
CPP_negative_319,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_320,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_321,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0
CPP_positive_322,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
CPP_negative_323,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0
CPP_positive_324,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_325,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_positive_326,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_327,7.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1
CPP_negative_328,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_329,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_330,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
CPP_negative_331,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_positive_332,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_333,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_334,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_335,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0
CPP_negative_336,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0
CPP_positive_337,2.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1
CPP_positive_338,7.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1
CPP_positive_339,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_340,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
CPP_negative_341,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0
CPP_negative_342,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_343,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
CPP_positive_344,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_345,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_negative_346,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_positive_347,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_348,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_349,3.0,4.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0
CPP_negative_350,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0
CPP_positive_351,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_352,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_353,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_354,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
CPP_negative_355,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_356,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_357,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
CPP_negative_358,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
CPP_negative_359,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
CPP_positive_360,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_361,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_362,7.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_363,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0
CPP_negative_364,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_365,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_366,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_367,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
CPP_positive_368,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_369,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_370,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_371,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_372,5.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_negative_373,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0
CPP_positive_374,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
CPP_positive_375,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_376,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
CPP_negative_377,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0
CPP_negative_378,11.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0
CPP_positive_379,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
CPP_positive_380,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_381,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_382,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
CPP_negative_383,7.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0
CPP_positive_384,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_385,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0
CPP_positive_386,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_387,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_388,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_389,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_390,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_391,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_392,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_393,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_394,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
CPP_positive_395,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_396,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_397,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_398,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
CPP_positive_399,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_400,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_401,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_402,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
CPP_positive_403,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_404,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_405,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0
CPP_negative_406,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_407,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_408,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0
CPP_negative_409,3.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0
CPP_negative_410,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0
CPP_positive_411,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_412,8.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_413,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0
CPP_positive_414,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
CPP_positive_415,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_416,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_417,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_418,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
CPP_positive_419,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1
CPP_positive_420,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_421,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1
CPP_positive_422,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_423,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_424,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_positive_425,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_426,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_427,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0
CPP_negative_428,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_429,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_430,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_431,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_432,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
CPP_negative_433,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
CPP_positive_434,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_435,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_436,5.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_437,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_438,12.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1
CPP_negative_439,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_440,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0
CPP_negative_441,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_positive_442,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
CPP_positive_443,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_444,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_445,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
CPP_positive_446,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_447,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_448,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1
CPP_positive_449,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_450,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_positive_451,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_452,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
CPP_negative_453,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0
CPP_positive_454,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
CPP_positive_455,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
CPP_negative_456,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0
CPP_negative_457,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_458,7.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_459,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0
CPP_negative_460,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0
CPP_negative_461,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_negative_462,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0
CPP_positive_463,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_464,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_465,8.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1
CPP_negative_466,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0
CPP_negative_467,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_468,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_469,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_470,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_471,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
CPP_positive_472,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_473,6.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1
CPP_negative_474,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0
CPP_negative_475,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0
CPP_negative_476,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
CPP_positive_477,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
CPP_negative_478,4.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0
CPP_positive_479,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_480,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
CPP_positive_481,5.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1
CPP_positive_482,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_483,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_484,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_485,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
CPP_negative_486,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,2.0,0
CPP_negative_487,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0
CPP_negative_488,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
CPP_negative_489,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
CPP_positive_490,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_491,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0
CPP_negative_492,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
CPP_positive_493,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
CPP_negative_494,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_495,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
CPP_negative_496,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_497,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_498,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
CPP_positive_499,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_500,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_501,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
CPP_positive_502,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1
CPP_positive_503,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_504,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1
CPP_negative_505,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_506,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
CPP_positive_507,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1
CPP_positive_508,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_509,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_510,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1
CPP_negative_511,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
CPP_positive_512,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_513,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0
CPP_negative_514,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
CPP_positive_515,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_516,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
CPP_positive_517,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1
CPP_positive_518,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_519,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_520,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
CPP_negative_521,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_522,7.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0
CPP_negative_523,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_524,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_525,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0
CPP_negative_526,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_527,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0
CPP_negative_528,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_529,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_negative_530,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_positive_531,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_532,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0
CPP_positive_533,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_534,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_positive_535,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_536,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1
CPP_positive_537,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_538,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0
CPP_positive_539,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_540,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_negative_541,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_positive_542,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_543,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0
CPP_positive_544,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_545,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_546,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_547,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_548,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_549,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0
CPP_negative_550,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
CPP_negative_551,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_negative_552,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
CPP_positive_553,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_554,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1
CPP_positive_555,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
CPP_positive_556,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1
CPP_positive_557,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_558,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0
CPP_negative_559,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0
CPP_negative_560,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0
CPP_positive_561,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CPP_negative_562,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
CPP_negative_563,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0
CPP_negative_564,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_565,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_566,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0
CPP_negative_567,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
CPP_negative_568,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
CPP_negative_569,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0
CPP_negative_570,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0
CPP_negative_571,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0
CPP_positive_572,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
CPP_positive_573,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
CPP_negative_574,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_575,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0
CPP_positive_576,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_577,5.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1
CPP_negative_578,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
CPP_negative_579,6.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CPP_negative_580,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CPP_positive_581,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
CPP_positive_582,8.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1
